farm_id,receptor_id,season,direction_deg,concentration,flux,rotor_height_fraction,evidence_level,conservation_weight,n_observations,source
42,era5_Taiwan,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
42,era5_Taiwan,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
42,era5_Taiwan,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
42,era5_Taiwan,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
42,era5_Taiwan,autumn,195.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
42,era5_Taiwan,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
42,era5_Taiwan,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
42,era5_Taiwan,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
42,era5_Taiwan,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
44,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
44,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
44,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
44,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
44,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
44,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
44,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
44,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
44,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
44,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
45,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
45,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
45,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
45,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
45,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
45,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
45,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
45,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
45,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
45,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
46,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
46,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
46,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
46,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
46,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
46,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
46,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
46,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
46,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
46,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
47,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
47,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
47,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
47,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
47,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
47,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
47,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
47,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
47,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
47,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
50,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
50,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
50,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
50,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
50,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
50,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
50,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
50,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
50,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
50,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
52,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
52,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
52,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
52,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
52,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
52,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
52,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
52,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
52,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
52,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
56,era5_Vietnam,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
56,era5_Vietnam,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
56,era5_Vietnam,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
56,era5_Vietnam,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
56,era5_Vietnam,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
56,era5_Vietnam,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
56,era5_Vietnam,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
56,era5_Vietnam,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
56,era5_Vietnam,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
56,era5_Vietnam,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
57,era5_Vietnam,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
57,era5_Vietnam,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
57,era5_Vietnam,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
57,era5_Vietnam,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
57,era5_Vietnam,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
57,era5_Vietnam,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
57,era5_Vietnam,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
57,era5_Vietnam,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
57,era5_Vietnam,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
57,era5_Vietnam,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
62,era5_Taiwan,spring,15.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
62,era5_Taiwan,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
62,era5_Taiwan,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
62,era5_Taiwan,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
62,era5_Taiwan,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
62,era5_Taiwan,autumn,195.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
62,era5_Taiwan,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
62,era5_Taiwan,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
62,era5_Taiwan,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
62,era5_Taiwan,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
63,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
63,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
63,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
63,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
63,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
63,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
63,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
63,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
63,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
63,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
64,era5_Vietnam,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
64,era5_Vietnam,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
64,era5_Vietnam,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
64,era5_Vietnam,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
64,era5_Vietnam,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
64,era5_Vietnam,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
64,era5_Vietnam,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
64,era5_Vietnam,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
64,era5_Vietnam,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
64,era5_Vietnam,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
66,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
66,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
66,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
66,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
66,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
66,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
66,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
66,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
66,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
66,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
70,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
70,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
70,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
70,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
70,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
70,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
70,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
70,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
70,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
70,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
71,era5_Taiwan,spring,15.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
71,era5_Taiwan,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
71,era5_Taiwan,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
71,era5_Taiwan,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
71,era5_Taiwan,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
71,era5_Taiwan,autumn,195.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
71,era5_Taiwan,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
71,era5_Taiwan,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
71,era5_Taiwan,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
71,era5_Taiwan,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Taiwan
72,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
72,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
72,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
72,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
72,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
72,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
72,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
72,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
72,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
72,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
74,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
74,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
74,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
74,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
74,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
74,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
74,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
74,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
74,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
74,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
76,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
76,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
76,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
76,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
76,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
76,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
76,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
76,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
76,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
76,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
77,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
77,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
77,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
77,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
77,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
77,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
77,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
77,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
77,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
77,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
78,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
78,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
78,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
78,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
78,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
78,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
78,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
78,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
78,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
78,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
79,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
79,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
79,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
79,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
79,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
79,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
79,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
79,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
79,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
79,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
81,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
81,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
81,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
81,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
81,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
81,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
81,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
81,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
81,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
81,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
82,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
82,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
82,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
82,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
82,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
82,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
82,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
82,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
82,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
82,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
85,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
85,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
85,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
85,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
85,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
85,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
85,era5_China,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
85,era5_China,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
85,era5_China,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
85,era5_China,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
86,era5_Vietnam,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
86,era5_Vietnam,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
86,era5_Vietnam,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
86,era5_Vietnam,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
86,era5_Vietnam,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
86,era5_Vietnam,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
86,era5_Vietnam,autumn,225.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
86,era5_Vietnam,autumn,240.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
86,era5_Vietnam,autumn,255.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
86,era5_Vietnam,autumn,270.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_Vietnam
88,era5_China,spring,30.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
88,era5_China,spring,45.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
88,era5_China,spring,60.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
88,era5_China,spring,75.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
88,era5_China,spring,90.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
88,era5_China,autumn,210.0,0.2,50.0,0.5,coarse-flyway,2.7238758708043065,5,ERA5_China
