farm_id,n_turbines,centroid_lat,centroid_lon,hub_height,rotor_diam,capacity_kw,hub_height_imputed,rotor_diam_imputed,capacity_imputed,pc1_angle,explained_var_ratio,aep_000,aep_010,aep_020,aep_030,aep_040,aep_050,aep_060,aep_070,aep_080,aep_090,aep_100,aep_110,aep_120,aep_130,aep_140,aep_150,aep_160,aep_170
2926.0,42,48.3342,1.7807,91.0,117.0,3300.0,False,False,False,16.9,0.8995,323070469.0,324180794.0,325012955.0,324350683.0,324641650.0,325352602.0,323800496.0,322848696.0,322371341.0,320543604.0,319014798.0,318024074.0,318378940.0,317185279.0,315963929.0,317323964.0,317221080.0,316048910.0
1396.0,42,51.7743,12.6976,56.2,74.0,2000.0,False,False,False,167.28,0.9782,101834974.0,102239185.0,102566497.0,102832535.0,102668066.0,102577808.0,102443837.0,102039055.0,101851242.0,101289075.0,100813105.0,100318957.0,99966062.0,99895093.0,99836776.0,100075684.0,100554241.0,100837597.0
1608.0,42,53.8722,12.1123,180.0,40.0,3050.0,False,False,False,42.39,0.8274,125352801.0,125337081.0,125244810.0,125179640.0,125106925.0,124952074.0,124810293.0,124723745.0,124608528.0,124545116.0,124531923.0,124577914.0,124588424.0,124615855.0,124741746.0,124776344.0,124820308.0,124873703.0
1619.0,42,55.4851,11.3744,90.0,106.0,2000.0,False,False,True,140.15,0.69,345585227.0,345462197.0,344761106.0,343266120.0,341554274.0,339861878.0,338479699.0,337237362.0,336355302.0,336022777.0,335784241.0,335850416.0,336586223.0,337830351.0,339272936.0,340742853.0,342254330.0,343353699.0
2050.0,41,48.5577,5.4104,80.0,90.0,2000.0,False,False,False,135.98,0.8094,215197323.0,214947641.0,214497707.0,214379158.0,213702162.0,213022352.0,212548399.0,212081496.0,212161922.0,211666187.0,211808520.0,212252127.0,212367124.0,212763136.0,212715837.0,212953007.0,212982824.0,212581756.0
6070.0,41,60.8224,16.1766,112.0,136.0,3600.0,False,False,False,141.65,0.9034,637299465.0,637038502.0,636462794.0,635906370.0,635571589.0,635135910.0,634608275.0,634090538.0,633544078.0,633119951.0,633122626.0,633324633.0,633479779.0,633609057.0,633598529.0,633629528.0,633586910.0,633755661.0
638.0,41,51.956,13.1579,98.0,71.0,2000.0,False,False,False,155.51,0.9623,158221058.0,158353552.0,158472722.0,158582791.0,158259285.0,158097103.0,158146215.0,157837450.0,157520201.0,157305043.0,157216704.0,157102828.0,156931311.0,157171840.0,157313933.0,157222076.0,157446577.0,157726494.0
3836.0,41,41.7164,-1.919,45.0,47.0,660.0,False,False,False,161.43,0.9742,58027216.0,57690781.0,57380453.0,56980959.0,56460205.0,55822359.0,55419288.0,55805262.0,56714697.0,57434705.0,57762319.0,57764323.0,57794114.0,57722640.0,57558746.0,57377881.0,57164909.0,56752939.0
2600.0,41,42.9309,-3.6493,44.0,47.0,660.0,False,False,False,144.46,0.9666,42036390.0,42422149.0,42598346.0,42645026.0,42641055.0,42705007.0,42698255.0,42333367.0,41506937.0,41092698.0,40394347.0,38730828.0,37909784.0,38582376.0,40908407.0,41698246.0,41117533.0,40549004.0
2950.0,41,43.3027,-6.2741,44.0,58.0,2000.0,False,False,True,53.6,0.9651,63102550.0,60729093.0,59723916.0,60014644.0,60479803.0,61793803.0,64068714.0,66720212.0,68343914.0,69652589.0,70498522.0,70771472.0,70575294.0,70366888.0,69768997.0,68392577.0,66095185.0,63075856.0
1418.0,41,51.5094,7.9902,74.0,70.0,800.0,False,False,False,2.53,0.912,114087776.0,114170066.0,114114746.0,114066662.0,113910524.0,113712653.0,113356097.0,112890231.0,112513255.0,112148651.0,112044254.0,112133356.0,112061925.0,111843315.0,111608259.0,111577151.0,111643984.0,111411018.0
3025.0,41,53.9188,18.7254,78.0,90.0,2000.0,False,False,False,155.34,0.9116,190336437.0,190193088.0,189965757.0,189824204.0,189643465.0,189403878.0,189205031.0,189005760.0,188819320.0,188622102.0,188567345.0,188616122.0,188615549.0,188806009.0,189036428.0,189157649.0,189282392.0,189328848.0
3667.0,41,54.5812,-6.9919,80.0,90.0,2500.0,False,False,False,56.21,0.8634,329007026.0,328951718.0,328864317.0,328739765.0,328633767.0,328571253.0,328452259.0,328352313.0,328262077.0,328220934.0,328171578.0,328018782.0,327982523.0,327891897.0,327673407.0,327626229.0,327550348.0,327506097.0
272.0,41,51.4288,8.9378,140.5,100.0,2150.0,False,False,False,141.73,0.9098,349433824.0,349005639.0,348692738.0,348128045.0,347080538.0,345884814.0,344984981.0,344088607.0,343293778.0,342632905.0,342127751.0,341862101.0,341077530.0,341107053.0,340702085.0,339839886.0,339476120.0,338998005.0
1864.0,41,49.7343,8.1871,128.0,101.0,3050.0,False,False,False,19.89,0.9292,281230933.0,280722521.0,281182950.0,281001771.0,280606753.0,279545087.0,278615725.0,277057976.0,274673261.0,273337426.0,273950828.0,274478795.0,274201708.0,274988458.0,275013956.0,275861190.0,275067469.0,275569795.0
6442.0,41,62.8434,17.5173,145.0,149.0,4000.0,False,False,False,178.6,0.9065,744329648.0,743543079.0,742807933.0,741750116.0,739335701.0,737976563.0,736254976.0,734324377.0,733691433.0,733560396.0,734778484.0,734944446.0,735327337.0,736838163.0,736725120.0,736736062.0,736498316.0,736416535.0
3358.0,41,41.4501,-3.7445,39.5,52.0,850.0,False,False,False,9.64,0.9841,38599063.0,38672710.0,38765404.0,38867714.0,38910490.0,38884287.0,38888301.0,38789323.0,38639854.0,38553120.0,38396570.0,38302598.0,38202040.0,38102917.0,38036402.0,37984722.0,37989937.0,38034950.0
4584.0,40,57.5333,-3.3738,70.0,82.4,2000.0,False,False,True,20.9,0.7703,248856094.0,248341170.0,248136735.0,247949127.0,247192105.0,246568093.0,245945356.0,245554211.0,244878291.0,244081047.0,243682474.0,242928375.0,242198320.0,241896087.0,241113401.0,240471970.0,239721365.0,239256542.0
3440.0,40,43.221,-2.5849,74.0,58.0,850.0,False,False,False,151.99,0.9891,44129776.0,44554761.0,45123018.0,45829162.0,46529203.0,46970235.0,47235172.0,47276033.0,47214831.0,47080315.0,46923129.0,46797844.0,46663182.0,46272518.0,45544526.0,44496238.0,43196813.0,42612032.0
1285.0,40,36.9076,-2.6269,23.1,30.0,330.0,False,False,False,147.56,0.9901,4547676.0,4561870.0,4563061.0,4547978.0,4514603.0,4457793.0,4366252.0,4260138.0,4184619.0,4132623.0,4096807.0,4112601.0,4181125.0,4287266.0,4364844.0,4416856.0,4445472.0,4463411.0
4570.0,40,64.229,18.3758,95.0,90.0,2000.0,False,False,False,5.32,0.6379,242948509.0,243033082.0,242917713.0,243014112.0,242813035.0,242693252.0,242582106.0,242448139.0,242443715.0,242236464.0,242170015.0,242083812.0,241898423.0,241583331.0,241341814.0,241106387.0,241042723.0,240861733.0
3465.0,40,63.5419,19.2586,108.0,82.0,2000.0,False,False,True,168.33,0.8733,227591725.0,227580069.0,227743752.0,227693377.0,227403584.0,227120854.0,227151777.0,226908187.0,226396565.0,226153490.0,225847567.0,225591974.0,225102228.0,224875410.0,224664522.0,224267939.0,224266865.0,224142482.0
2680.0,40,42.1896,-3.4489,65.0,52.0,850.0,False,False,False,158.52,0.9972,74305007.0,73971493.0,73429989.0,72986355.0,72413167.0,71906857.0,71344986.0,70033855.0,68510704.0,67429360.0,67140041.0,67467016.0,68149452.0,69668259.0,71339615.0,72549288.0,73542822.0,74133881.0
1277.0,40,41.8664,-5.9138,44.0,58.0,850.0,False,False,False,172.62,0.9804,30493767.0,30680975.0,30690785.0,30693289.0,30595969.0,30366165.0,30064857.0,29459077.0,28652645.0,27930468.0,27257543.0,26541811.0,26288038.0,26927770.0,28159555.0,29055708.0,29507336.0,29959137.0
1464.0,40,42.7454,-8.7701,44.0,58.0,2000.0,False,False,True,10.89,0.8439,90016325.0,89807602.0,89598106.0,89841923.0,89646855.0,89523373.0,89478742.0,89013496.0,88224445.0,87942903.0,88413516.0,88855686.0,89242107.0,89845394.0,90769343.0,90736679.0,90452749.0,90066894.0
211.0,40,51.0166,11.7647,70.0,60.0,1500.0,False,False,False,0.12,0.8319,84674639.0,84882657.0,85191788.0,85170110.0,85302198.0,85328308.0,85161094.0,84959360.0,84687293.0,84564787.0,84305377.0,83991545.0,84017987.0,83823717.0,83742597.0,83818597.0,83987916.0,84280955.0
1023.0,40,50.1748,6.2356,93.0,82.0,2300.0,False,False,False,155.84,0.7193,198283211.0,198167409.0,197959381.0,197960557.0,197896421.0,197760027.0,197632324.0,197538359.0,197387260.0,197272758.0,197229673.0,197111081.0,196962022.0,196978572.0,197081568.0,196889437.0,196730817.0,196378822.0
1399.0,40,52.7486,8.6557,85.0,70.0,1800.0,False,False,False,122.77,0.8317,156011990.0,155891003.0,155723797.0,155392126.0,154621227.0,154145750.0,153650545.0,152959202.0,152452121.0,152281646.0,152580477.0,152915361.0,153270490.0,153871972.0,154322569.0,154783206.0,155317850.0,155490477.0
3845.0,40,41.9746,-0.6024,39.5,52.0,900.0,False,False,False,3.83,0.8891,47163078.0,46807463.0,46436852.0,46236191.0,45918678.0,45244588.0,45124052.0,44999591.0,45053193.0,44875609.0,44927487.0,45447778.0,45977372.0,46691309.0,46951022.0,47107499.0,47039083.0,47138061.0
2290.0,40,38.8171,-1.1395,44.0,58.0,850.0,False,False,False,126.78,0.787,53921299.0,53691935.0,53357503.0,52928290.0,52125073.0,51225309.0,50306846.0,49468107.0,48918986.0,48902034.0,49894983.0,51143443.0,52119700.0,52690494.0,53003310.0,53171718.0,53164999.0,53120253.0
1138.0,40,51.2404,10.2899,138.0,70.0,1800.0,False,False,False,112.42,0.9313,199477514.0,198970544.0,198465068.0,197619635.0,195920105.0,194498614.0,193608879.0,192290173.0,191415536.0,191210410.0,191793010.0,192339164.0,193225873.0,194815414.0,196005402.0,196627922.0,197528302.0,197963492.0
3795.0,40,57.6616,-4.7964,74.5,101.0,3000.0,False,False,False,11.52,0.8411,319215893.0,318867806.0,318712701.0,318242959.0,317154640.0,316306199.0,315113724.0,312576397.0,311529287.0,311517346.0,311617270.0,311281316.0,311053830.0,310976547.0,309983094.0,309388438.0,310448533.0,310117800.0
3365.0,40,41.7893,-6.0835,68.3,90.0,2000.0,False,False,False,153.28,0.9684,146152243.0,146579870.0,146635100.0,146545846.0,145901675.0,144692153.0,143948355.0,141634392.0,137437579.0,135839016.0,133507539.0,129878192.0,129708936.0,132722864.0,138518538.0,140419538.0,142111019.0,145135196.0
407.0,40,51.6604,13.3696,93.0,100.0,2000.0,False,False,False,19.75,0.8128,239465250.0,238959906.0,238783452.0,238556014.0,238299495.0,237855549.0,237902716.0,237813086.0,237349505.0,237539864.0,237515753.0,237495813.0,237362357.0,237364139.0,237415522.0,236886926.0,236720763.0,236529629.0
6437.0,40,63.8089,17.924,140.0,120.0,2000.0,False,False,True,2.51,0.9826,412391202.0,411966770.0,411012969.0,410407301.0,409806493.0,408631210.0,408098756.0,408013228.0,407929998.0,408090657.0,408454529.0,409496586.0,410073766.0,410064905.0,410562529.0,410595484.0,410324661.0,409882617.0
6440.0,40,63.5351,15.1864,112.0,136.0,2000.0,False,False,True,167.94,0.7575,430846474.0,430964780.0,431285341.0,430954774.0,430489300.0,430093116.0,428981962.0,428501098.0,428053005.0,427398269.0,426817427.0,425882029.0,425623931.0,425146210.0,424422345.0,424283843.0,424316963.0,424790815.0
2815.0,39,39.1518,-2.1987,58.4,77.0,2000.0,False,False,True,109.91,0.676,83842280.0,83752951.0,83655874.0,83115197.0,81799684.0,80184631.0,78899930.0,75905446.0,72428470.0,72466039.0,74522075.0,76796456.0,77763347.0,79468320.0,81576235.0,82178147.0,82727953.0,83440064.0
2068.0,39,52.3956,-3.7427,65.0,70.5,1500.0,False,False,False,173.75,0.8381,189409064.0,189093584.0,188387833.0,187586411.0,186477330.0,184683672.0,183157837.0,182345486.0,181691840.0,181292374.0,181539035.0,182116462.0,183032071.0,183645302.0,184596444.0,185298072.0,185507383.0,185695842.0
2098.0,39,53.6983,13.207,137.0,70.0,3600.0,False,False,False,159.78,0.8214,219212713.0,219459903.0,219281644.0,218922389.0,218573411.0,218039189.0,217479631.0,216824068.0,216432330.0,216057020.0,215321145.0,215081456.0,215095136.0,215162822.0,215332884.0,215757049.0,216404729.0,216849875.0
3069.0,39,46.0944,-0.6093,80.0,100.0,2050.0,False,False,False,179.74,0.9342,197999517.0,197908049.0,197717377.0,197349337.0,197094175.0,196854505.0,196298328.0,196027548.0,196041776.0,196509927.0,196473027.0,196380327.0,196510662.0,196775974.0,196817344.0,196512765.0,196668238.0,196894832.0
1280.0,39,42.8974,2.9379,49.0,62.0,1500.0,False,False,False,173.79,0.6997,199560576.0,197664500.0,195670570.0,192617672.0,184552128.0,177517912.0,173927270.0,175975834.0,179744252.0,181681559.0,184280398.0,186330345.0,190040191.0,193837690.0,196985017.0,197054878.0,198345419.0,197470814.0
4181.0,39,58.004,-4.5399,59.0,82.0,2000.0,False,False,False,175.42,0.9723,171967091.0,171867354.0,172090949.0,172329959.0,171970852.0,172101960.0,172089454.0,171546276.0,170873923.0,170595918.0,170354135.0,169448369.0,168897003.0,168732329.0,168402498.0,167694523.0,167596711.0,167345663.0
744.0,39,52.1843,10.3962,166.0,136.0,4200.0,False,False,False,136.97,0.8006,666029331.0,662666109.0,661071913.0,659237307.0,655566646.0,650743072.0,648871586.0,647505546.0,645374762.0,643951019.0,644361547.0,645367052.0,647145696.0,649173615.0,649636194.0,648559926.0,645789185.0,643224282.0
754.0,39,53.1339,12.1136,140.0,80.0,2100.0,False,False,False,170.95,0.7951,265919825.0,265883225.0,265574596.0,265548380.0,265330124.0,265131824.0,264311841.0,263617668.0,263533742.0,262856940.0,262598795.0,262757861.0,262662512.0,262707298.0,262489868.0,263000267.0,263326380.0,263078480.0
2532.0,39,51.979,11.4515,141.5,70.0,2000.0,False,False,False,9.51,0.7254,158626517.0,158446099.0,158409955.0,158208030.0,158225777.0,158091329.0,157438881.0,157620066.0,157836406.0,158461022.0,158278437.0,158238998.0,158464819.0,158277102.0,158020044.0,157559109.0,157525234.0,157455858.0
3984.0,39,54.5022,-7.1036,92.0,80.0,2350.0,False,False,False,89.04,0.681,255490814.0,255545461.0,255577451.0,255429219.0,255122800.0,254925007.0,254377492.0,254095202.0,253761860.0,253170626.0,253166474.0,253086649.0,253189688.0,253268694.0,253420232.0,253939850.0,254261456.0,254551977.0
268.0,39,54.0517,9.5538,105.0,116.8,3200.0,False,False,False,152.87,0.7278,464357912.0,464464053.0,464245056.0,463817289.0,463040889.0,461984479.0,460108856.0,458975995.0,458095902.0,456572849.0,456050185.0,455468670.0,455341889.0,455332520.0,455072104.0,455900769.0,455881455.0,455963893.0
1199.0,39,51.9351,4.1681,112.0,110.0,3000.0,False,False,False,156.57,0.8463,373712280.0,373433971.0,372847043.0,372209388.0,370103991.0,368773466.0,367948494.0,365116777.0,363945590.0,363670880.0,363723465.0,364177748.0,364760926.0,367237172.0,368617372.0,369314499.0,370538299.0,370826085.0
2132.0,39,42.2025,-2.3563,67.0,83.0,2000.0,False,False,False,10.46,0.9738,147926002.0,147732248.0,147285506.0,146930633.0,146645556.0,146310934.0,146062169.0,145937242.0,145931326.0,145917144.0,145656961.0,145384663.0,145142051.0,144703278.0,144069823.0,143612572.0,143470608.0,143508870.0
1307.0,39,42.1746,-4.281,44.0,58.0,850.0,False,False,False,132.51,0.6891,34169806.0,34021953.0,33844049.0,33581227.0,33247530.0,32893279.0,32371365.0,32121809.0,31882552.0,31771627.0,31717180.0,31951202.0,32491927.0,32874208.0,33232471.0,33517448.0,33846789.0,33961962.0
3609.0,39,45.1417,3.2854,85.0,75.0,1500.0,False,False,False,53.39,0.8066,171504266.0,171181694.0,171099417.0,170862770.0,170252992.0,169739804.0,169117738.0,169165375.0,168908027.0,168731225.0,168282231.0,167817327.0,167732868.0,168362650.0,168642783.0,169092681.0,169305890.0,169774635.0
1016.0,38,42.4406,-1.7434,58.4,77.0,1500.0,False,False,False,179.98,0.9772,111939350.0,107946050.0,102376971.0,98965106.0,97157645.0,96092469.0,96644620.0,99475796.0,103964087.0,107115844.0,110041007.0,113270110.0,115127200.0,116003773.0,116329753.0,116215710.0,115312890.0,113765390.0
5992.0,38,41.0812,-0.7299,105.0,150.0,3300.0,False,False,False,66.27,0.7151,475030410.0,473621893.0,471310328.0,467574836.0,463732293.0,459512295.0,456669562.0,450802316.0,443625738.0,440482366.0,441716593.0,448176038.0,451872585.0,454923641.0,456429360.0,457144013.0,459388284.0,459646594.0
4723.0,38,49.7575,2.5563,93.0,115.7,3000.0,False,False,False,148.09,0.9728,326620230.0,326681975.0,326340411.0,325537573.0,324100508.0,322371790.0,320761608.0,318506753.0,317201151.0,317316336.0,317586436.0,317994742.0,319101504.0,321141261.0,322228362.0,322370166.0,322937567.0,323704913.0
173.0,38,51.9472,6.9381,140.0,115.7,3300.0,False,False,False,1.63,0.7657,483208887.0,482468684.0,481304631.0,480816704.0,479791552.0,478237184.0,477363547.0,476929296.0,476317143.0,475609203.0,475713778.0,476224216.0,475996911.0,475507068.0,475611488.0,475254181.0,474096210.0,472985803.0
3329.0,38,51.8999,13.3169,118.0,82.0,6800.0,False,False,False,146.15,0.801,232873218.0,233477180.0,232637879.0,232628842.0,232127890.0,231491523.0,230864180.0,229813971.0,229572525.0,228645008.0,228277697.0,228675565.0,228522921.0,228874954.0,229883121.0,230761943.0,231640181.0,231780639.0
1638.0,38,55.213,8.8047,45.0,48.0,750.0,False,False,False,162.14,0.8818,53039097.0,52995626.0,53044835.0,52971446.0,53097480.0,53126142.0,53212193.0,53333736.0,53242696.0,53201601.0,53149337.0,53101433.0,53043246.0,52909689.0,52949570.0,53051897.0,52944350.0,52924292.0
1730.0,38,55.993,8.3826,31.0,29.0,225.0,False,False,False,118.79,0.7792,15415886.0,15465594.0,15450049.0,15432733.0,15416617.0,15425020.0,15433454.0,15401787.0,15386254.0,15443010.0,15424885.0,15420150.0,15416782.0,15402305.0,15429460.0,15388990.0,15412042.0,15401695.0
2768.0,38,36.5826,-5.9935,79.0,88.0,2100.0,False,False,False,9.85,0.5639,119356664.0,119263189.0,119289526.0,119123239.0,118144092.0,116791668.0,115320655.0,114531124.0,113916221.0,113848074.0,113994937.0,114557227.0,115330542.0,116030679.0,116439945.0,116542745.0,116742518.0,116853043.0
252.0,38,52.2083,14.2321,166.5,160.0,2000.0,False,False,False,47.05,0.7559,467611946.0,465997326.0,464435266.0,463235714.0,461572707.0,460109806.0,459569739.0,459399041.0,458939859.0,458823389.0,459713549.0,460646801.0,460920703.0,461436467.0,462159421.0,462152126.0,461288827.0,460157817.0
2986.0,38,52.0275,11.3702,61.5,81.0,2000.0,False,False,True,145.41,0.6957,104375826.0,104323322.0,104301658.0,104130178.0,103736870.0,103198247.0,102936581.0,102294541.0,101464279.0,101310985.0,101233703.0,100209219.0,99855271.0,100196310.0,101104254.0,101256624.0,101477494.0,102574027.0
3631.0,38,51.0151,6.3093,126.0,92.0,1300.0,False,False,False,177.96,0.9674,193285294.0,193599351.0,193860762.0,194192657.0,194220043.0,193952757.0,193378825.0,192304283.0,191131786.0,190473634.0,189858736.0,188923690.0,187712318.0,186307849.0,185895202.0,186080259.0,186462383.0,186615507.0
2075.0,38,48.8305,5.2771,78.0,90.0,2000.0,False,False,False,133.84,0.7797,201246860.0,201206903.0,201006231.0,200877651.0,200291751.0,199876895.0,199350568.0,198800894.0,198522751.0,198020099.0,198158185.0,198293907.0,198234698.0,198615578.0,198974614.0,199579176.0,199916861.0,199970843.0
3389.0,38,51.5639,-3.4624,126.0,52.0,2500.0,False,False,False,164.07,0.9547,125019102.0,125597807.0,125734399.0,125812445.0,125777653.0,125498020.0,125136188.0,124322895.0,123160403.0,122032614.0,121140256.0,120632646.0,120367895.0,120622572.0,121462600.0,122397518.0,123119807.0,123900228.0
15.0,38,51.7033,6.2264,69.8,92.0,2300.0,False,False,False,171.08,0.8291,184326036.0,184264118.0,184092125.0,184077403.0,183885832.0,183731733.0,183399442.0,182769286.0,182424731.0,181947096.0,181841845.0,181643069.0,181482553.0,181545194.0,181459345.0,181419101.0,181393596.0,181317797.0
1411.0,38,50.4247,6.4638,155.0,30.0,3000.0,False,False,False,148.23,0.6773,90677569.0,90669067.0,90622625.0,90576414.0,90536829.0,90471623.0,90497364.0,90462509.0,90454087.0,90473951.0,90470423.0,90525610.0,90508394.0,90525242.0,90568202.0,90525568.0,90522835.0,90488503.0
2088.0,37,48.6074,5.4934,102.0,92.5,2000.0,False,False,False,131.74,0.9337,225464534.0,225293510.0,224949379.0,224481404.0,223620765.0,222318245.0,221219159.0,220455801.0,219398095.0,218596968.0,218541280.0,218825364.0,219121416.0,219827144.0,221155649.0,222328700.0,222889007.0,223548313.0
810.0,37,43.4806,-8.0369,35.7,47.0,660.0,False,False,False,177.39,0.7956,47591557.0,47689166.0,47706992.0,47673878.0,47528389.0,47242136.0,46723599.0,46155346.0,45265924.0,44389403.0,44342391.0,44774111.0,45314810.0,45546904.0,45764871.0,46133080.0,46409337.0,46688984.0
1952.0,37,42.7372,-8.1606,44.0,58.0,2000.0,False,False,True,179.22,0.8738,44363176.0,44411566.0,44446163.0,44330155.0,44179267.0,43925450.0,43525369.0,43208429.0,42972996.0,42685301.0,42512164.0,42512324.0,42806435.0,43053858.0,43234396.0,43591955.0,43907262.0,44178642.0
3409.0,37,40.6929,-5.7853,44.0,58.0,850.0,False,False,False,150.3,0.9927,39491140.0,39642531.0,39785797.0,39801731.0,39472073.0,38820456.0,37984511.0,36861780.0,35477702.0,34456732.0,34504437.0,35319609.0,36318501.0,37163534.0,37992980.0,38660234.0,39042445.0,39244800.0
4405.0,37,47.7706,3.7112,92.8,117.0,2050.0,False,False,False,131.06,0.8662,256466557.0,255797170.0,254604816.0,252495537.0,250392682.0,248486349.0,246247213.0,244920181.0,244753522.0,245698490.0,247038219.0,248795964.0,251161162.0,252973383.0,254174884.0,255212036.0,255779603.0,255665984.0
1292.0,37,50.0626,1.5687,84.0,82.0,2300.0,False,False,False,61.84,0.8479,201503791.0,201311497.0,201200168.0,201006926.0,200746496.0,200454315.0,200500746.0,200360281.0,199938760.0,200012414.0,199984595.0,199532685.0,199363618.0,199298276.0,199296770.0,198831491.0,198602883.0,198660596.0
2936.0,37,43.4496,-7.8034,24.3,32.0,2000.0,False,False,True,141.22,0.8035,14200876.0,14198260.0,14137168.0,14081331.0,13977942.0,13731548.0,13590870.0,13451610.0,13273477.0,13214853.0,13243722.0,13434615.0,13558981.0,13700274.0,13916777.0,14017758.0,14089180.0,14164323.0
1438.0,37,53.8858,11.9354,149.0,101.0,3000.0,False,False,False,154.59,0.8426,409423606.0,408697844.0,408282728.0,407993465.0,406549327.0,405255605.0,404165979.0,402920969.0,401590131.0,400199093.0,399687023.0,398941460.0,397844435.0,397922074.0,397952427.0,397328003.0,397118493.0,397181538.0
2967.0,37,36.3239,-5.9428,68.3,90.0,2000.0,False,False,False,19.21,0.8653,120584982.0,120565789.0,120346595.0,120155104.0,119742938.0,119138169.0,118290728.0,116822252.0,114941251.0,114471587.0,115299873.0,116938195.0,118265804.0,119194783.0,119904329.0,120185310.0,120095870.0,120258527.0
2266.0,37,51.9719,-4.2127,70.6,93.0,2000.0,False,False,True,6.58,0.7322,248637483.0,248600898.0,248628227.0,248661084.0,248317635.0,248063775.0,247828063.0,247932832.0,247969589.0,247904265.0,247674127.0,247462791.0,247303197.0,247059622.0,246850667.0,246561348.0,246139058.0,245657022.0
1466.0,37,57.3697,9.7726,30.0,26.0,200.0,False,False,False,32.64,0.8869,11003533.0,10995170.0,10990925.0,10984196.0,10974842.0,10970138.0,10965404.0,10953210.0,10948356.0,10947937.0,10944546.0,10941122.0,10945628.0,10967252.0,10976239.0,10983098.0,10992854.0,10999745.0
4095.0,37,53.3628,18.9006,115.0,108.0,3000.0,False,False,False,177.94,0.8428,362225247.0,361975443.0,361779505.0,361590422.0,361119447.0,360729216.0,360472572.0,360116229.0,359690895.0,359439644.0,359333004.0,359118774.0,358894686.0,358789611.0,358727147.0,358402151.0,358169543.0,358099501.0
2793.0,37,53.7334,-2.1453,68.3,90.0,2000.0,False,False,False,12.54,0.7624,255908060.0,256241906.0,256446623.0,256755867.0,256907569.0,256569291.0,256310871.0,255759931.0,254929334.0,254239842.0,253437934.0,252801368.0,252381429.0,252078303.0,252233227.0,251911902.0,251872015.0,252004061.0
1085.0,37,51.7043,11.4722,160.0,70.5,1500.0,False,False,False,133.6,0.8008,185211169.0,185344412.0,185223037.0,185070868.0,184622715.0,184212795.0,183895638.0,183321086.0,182784354.0,182278725.0,181798687.0,181406082.0,180980832.0,181033965.0,181172716.0,181359684.0,181191733.0,181032784.0
239.0,37,51.0758,11.7901,108.0,82.0,1650.0,False,False,False,11.03,0.7604,174266344.0,174041538.0,174148963.0,174511362.0,173539660.0,173228553.0,172981248.0,171999893.0,171403865.0,170616013.0,170022092.0,169142023.0,168135007.0,168440851.0,167848240.0,167261398.0,167334370.0,166989417.0
244.0,37,54.3863,9.8668,93.0,114.0,3200.0,False,False,False,78.88,0.8337,388426884.0,388209250.0,387842091.0,387292180.0,386479083.0,385486565.0,384386641.0,383489996.0,382692786.0,381832591.0,381295072.0,381131847.0,381092214.0,381191375.0,381392029.0,381752914.0,381942664.0,382141326.0
1117.0,37,39.6494,-3.3896,100.0,58.0,850.0,False,False,False,133.83,0.9854,47050250.0,47510543.0,47720066.0,47781160.0,47687822.0,47512765.0,47320413.0,47125853.0,46933798.0,46716938.0,46544756.0,46288011.0,45994201.0,45751076.0,45591024.0,45495918.0,45717608.0,46255913.0
1381.0,37,53.3585,-4.4559,31.0,44.0,2000.0,False,False,True,166.08,0.8422,45314378.0,45375402.0,45187995.0,44805007.0,44221724.0,43557370.0,42878551.0,42217793.0,41938076.0,41983893.0,42245642.0,42676796.0,43223093.0,43785917.0,44184671.0,44467761.0,44774215.0,45035657.0
5000.0,37,52.372,21.8451,117.0,126.0,3300.0,False,False,False,163.31,0.8858,467246475.0,467219217.0,467127860.0,466999809.0,466813888.0,466653191.0,466516865.0,466209094.0,466128440.0,465837259.0,465699687.0,465578022.0,465560085.0,465303736.0,465149045.0,465033810.0,464911669.0,464719807.0
4483.0,37,62.7227,15.9414,115.0,113.0,2000.0,False,False,True,2.93,0.9203,354379995.0,353633518.0,353841981.0,353220985.0,352052996.0,351124321.0,350379838.0,349399514.0,349312741.0,349241488.0,349660085.0,349608393.0,349333298.0,349688189.0,349364822.0,349593161.0,350228515.0,350262265.0
1680.0,37,51.1934,10.731,138.0,82.0,2400.0,False,False,False,156.16,0.9112,184058000.0,184618024.0,184925098.0,184851500.0,184755586.0,184399831.0,183579318.0,182264967.0,181222568.0,179897189.0,178787324.0,176700149.0,175494932.0,175910317.0,176630826.0,178121685.0,178982446.0,180885887.0
6768.0,37,62.7853,17.0301,123.0,112.0,6200.0,False,False,False,138.46,0.7939,464487484.0,464769891.0,464822186.0,465243897.0,465299067.0,465230440.0,465541323.0,465293943.0,465330219.0,464871132.0,464928677.0,464454298.0,463731458.0,463560377.0,463469723.0,463568395.0,463524733.0,464005291.0
6496.0,36,62.4985,15.0559,155.0,130.0,4200.0,False,False,False,168.04,0.9305,620989923.0,620240068.0,619242077.0,618068598.0,616689544.0,615131628.0,613752488.0,613071529.0,612431711.0,612592359.0,612127404.0,611926058.0,611913830.0,611359763.0,610976514.0,610052544.0,609421775.0,607901222.0
2862.0,36,56.272,-4.0658,60.0,80.0,2000.0,False,False,False,157.88,0.8389,177362686.0,176706462.0,176589753.0,176775128.0,176071568.0,175616063.0,174656360.0,173759561.0,173162397.0,171956778.0,170245962.0,169939579.0,170721995.0,172518481.0,172961561.0,172978118.0,173877202.0,174149201.0
