ID,Country,Latitude,Longitude,Hub.height,turbine.rotorDiameter,turbine.capacity,Number.of.turbines,Total.power,Status
30788,Austria,,,38.0,50.0,750.0,1.0,750.0,Production
30786,Austria,,,20.5,27.0,250.0,1.0,250.0,Production
30787,Austria,,,23.5,31.0,300.0,1.0,300.0,Production
20222,Austria,47.832,17.024,135.0,101.0,3000.0,10.0,30000.0,Production
20505,Austria,47.778,17.033,135.0,101.0,3000.0,68.0,204000.0,Production
21408,Austria,47.778,17.033,135.0,101.0,3000.0,11.0,33000.0,Production
30805,Austria,47.936,16.53,95.6,126.0,3640.0,5.0,18200.0,Production
21875,Austria,47.738,16.501,99.0,101.0,3000.0,5.0,15000.0,Production
27215,Austria,48.012,16.829,88.8,117.0,3450.0,3.0,10350.0,Production
1279,Austria,47.58,16.62,100.0,82.0,2000.0,7.0,14000.0,Production
17677,Austria,47.575,16.614,138.0,82.0,2300.0,1.0,2300.0,Production
18592,Austria,47.576,16.621,138.0,92.0,2350.0,1.0,2350.0,Production
22204,Austria,48.038,17.0,135.0,101.0,3000.0,4.0,12000.0,Production
149,Austria,47.93,16.94,100.0,80.0,2000.0,12.0,24000.0,Production
148,Austria,47.93,16.94,92.0,62.0,1250.0,6.0,7500.0,Production
20138,Austria,47.93,16.94,92.0,62.0,1250.0,5.0,6250.0,Production
150,Austria,47.93,16.94,80.0,90.0,2000.0,4.0,8000.0,Production
15876,Austria,47.93,16.94,80.0,90.0,2000.0,2.0,4000.0,Production
17985,Austria,47.93,16.94,100.0,80.0,2000.0,1.0,2000.0,Production
16355,Austria,47.93,16.94,80.0,90.0,2000.0,2.0,4000.0,Production
147,Austria,47.855,17.001,31.0,22.0,132.0,1.0,132.0,Production
21413,Austria,47.843,17.003,135.0,101.0,3000.0,8.0,24000.0,Production
21412,Austria,47.846,17.001,135.0,101.0,3000.0,12.0,36000.0,Production
1293,Austria,47.895,17.028,135.0,101.0,3000.0,15.0,45000.0,Production
21411,Austria,47.851,17.009,135.0,101.0,3000.0,11.0,33000.0,Production
1289,Austria,48.071,17.056,85.0,70.0,1800.0,12.0,21600.0,Production
17678,Austria,48.071,17.056,100.0,82.0,2300.0,6.0,13800.0,Production
17689,Austria,48.082,17.013,100.0,100.0,1800.0,2.0,3600.0,Production
1682,Austria,47.908,16.974,135.0,101.0,3000.0,10.0,30000.0,Production
23078,Austria,47.904,17.008,76.7,101.0,3000.0,2.0,6000.0,Production
417,Austria,47.899,16.962,100.0,80.0,2000.0,5.0,10000.0,Production
18211,Austria,47.899,16.962,100.0,80.0,2000.0,2.0,4000.0,Production
1674,Austria,47.908,17.016,135.0,101.0,3000.0,15.0,45000.0,Production
18047,Austria,47.908,17.016,135.0,101.0,3000.0,2.0,6000.0,Production
136,Austria,48.021,16.902,100.0,80.0,2000.0,11.0,22000.0,Production
135,Austria,48.032,16.904,100.0,80.0,2000.0,11.0,22000.0,Production
17983,Austria,48.04,16.894,100.0,80.0,2000.0,9.0,18000.0,Production
137,Austria,48.036,16.888,105.0,90.0,2000.0,2.0,4000.0,Production
21662,Austria,48.057,16.876,119.0,112.0,3000.0,4.0,12000.0,Production
21704,Austria,48.038,16.869,99.0,101.0,3000.0,3.0,9000.0,Production
22200,Austria,48.061,16.891,135.0,101.0,3000.0,5.0,15000.0,Production
140,Austria,47.948,16.9,85.0,70.0,1800.0,18.0,32400.0,Production
20137,Austria,47.906,17.048,135.0,101.0,3000.0,14.0,42000.0,Production
24812,Austria,47.549,16.658,92.0,92.0,2350.0,2.0,4700.0,Production
27220,Austria,47.549,16.658,138.0,92.0,2350.0,7.0,16450.0,Production
141,Austria,48.055,17.007,92.0,62.0,1250.0,8.0,10000.0,Production
26781,Austria,48.055,17.007,76.7,101.0,3050.0,1.0,3050.0,Production
26780,Austria,48.047,17.003,76.7,101.0,3050.0,3.0,9150.0,Production
119,Austria,47.965,16.878,60.0,64.0,1500.0,5.0,7500.0,Production
120,Austria,47.981,16.892,85.0,70.5,1500.0,8.0,12000.0,Production
118,Austria,47.979,16.905,85.0,70.0,1800.0,23.0,41400.0,Production
121,Austria,47.977,16.869,86.0,52.0,850.0,1.0,850.0,Production
22602,Austria,47.981,16.885,62.2,82.0,2050.0,1.0,2050.0,Production
9962,Austria,47.759,16.421,80.0,80.0,2000.0,1.0,2000.0,Production
6777,Austria,47.763,16.418,100.0,82.4,2300.0,4.0,9200.0,Production
1291,Austria,48.031,16.907,113.0,71.0,2000.0,5.0,10000.0,Production
1686,Austria,48.031,16.907,113.0,71.0,2000.0,2.0,4000.0,Production
17094,Austria,48.031,16.907,113.0,71.0,2000.0,2.0,4000.0,Production
1292,Austria,48.031,16.907,138.0,127.0,7500.0,1.0,7500.0,Production
19231,Austria,48.031,16.907,138.0,127.0,7500.0,1.0,7500.0,Production
1262,Austria,47.764,16.41,95.0,90.0,2000.0,3.0,6000.0,Production
23139,Austria,47.759,16.407,104.0,92.0,2350.0,1.0,2350.0,Production
1294,Austria,47.948,16.902,86.0,70.0,1800.0,22.0,39600.0,Production
21068,Austria,47.948,16.902,86.0,70.0,1800.0,4.0,7200.0,Production
23532,Austria,47.765,16.514,104.0,92.0,2350.0,3.0,7050.0,Production
21414,Austria,47.943,16.962,135.0,101.0,3000.0,1.0,3000.0,Production
143,Austria,47.97,16.98,78.0,44.0,600.0,3.0,1800.0,Production
146,Austria,47.967,16.99,65.0,66.0,1500.0,1.0,1500.0,Production
21404,Austria,47.968,16.982,138.0,82.0,2300.0,1.0,2300.0,Production
21405,Austria,47.971,16.985,138.0,82.0,2300.0,1.0,2300.0,Production
144,Austria,47.969,16.984,114.0,71.0,2000.0,3.0,6000.0,Production
10441,Austria,46.608,12.947,50.0,40.3,500.0,1.0,500.0,Production
26782,Austria,46.611,12.947,60.0,52.9,800.0,1.0,800.0,Production
26776,Austria,48.197,16.679,99.0,101.0,3050.0,3.0,9150.0,Production
24835,Austria,48.184,16.688,135.0,101.0,3050.0,10.0,30500.0,Production
155,Austria,48.598,16.121,105.0,90.0,2000.0,1.0,2000.0,Production
1284,Austria,48.345,16.642,105.0,90.0,2000.0,10.0,20000.0,Production
23488,Austria,48.354,16.644,100.0,100.0,2000.0,2.0,4000.0,Production
22201,Austria,48.101,16.889,135.0,101.0,3000.0,7.0,21000.0,Production
110,Austria,48.092,16.486,100.0,80.0,2000.0,9.0,18000.0,Production
15915,Austria,48.093,17.011,105.0,90.0,2000.0,1.0,2000.0,Production
15829,Austria,48.19,15.769,31.0,20.0,110.0,1.0,110.0,Production
1280,Austria,48.236,16.895,86.0,40.0,600.0,1.0,600.0,Production
18046,Austria,48.236,16.895,86.0,40.0,600.0,1.0,600.0,Production
105,Austria,48.034,16.726,65.0,70.0,1800.0,5.0,9000.0,Production
24137,Austria,48.04,16.714,135.0,101.0,3050.0,7.0,21350.0,Production
23077,Austria,48.046,16.988,135.0,101.0,3000.0,6.0,18000.0,Production
21407,Austria,48.33,16.548,119.0,112.0,3000.0,2.0,6000.0,Production
22202,Austria,48.33,16.548,119.0,112.0,3000.0,3.0,9000.0,Production
27216,Austria,48.472,16.849,119.0,122.0,3200.0,2.0,6400.0,Production
17679,Austria,48.502,16.791,105.0,90.0,2000.0,5.0,10000.0,Production
19234,Austria,48.5,16.798,100.0,92.5,2050.0,5.0,10250.0,Production
134,Austria,47.895,16.369,69.0,60.0,1300.0,3.0,3900.0,Production
142,Austria,48.149,16.812,50.0,29.0,250.0,1.0,250.0,Production
17095,Austria,48.34,16.52,98.0,71.0,2000.0,4.0,8000.0,Production
1256,Austria,47.967,14.66,65.0,40.3,500.0,1.0,500.0,Production
156,Austria,48.05,15.591,65.0,40.3,500.0,2.0,1000.0,Production
1285,Austria,48.185,16.464,60.0,48.0,600.0,1.0,600.0,Production
1283,Austria,48.341,16.697,60.0,62.0,1300.0,5.0,6500.0,Production
10446,Austria,48.363,16.739,86.0,70.0,1800.0,5.0,9000.0,Production
30804,Austria,48.344,16.694,47.1,62.0,2067.0,3.0,6200.0,Production
107,Austria,48.345,16.486,60.0,43.0,600.0,1.0,600.0,Production
109,Austria,48.342,16.486,65.0,47.0,660.0,1.0,660.0,Production
108,Austria,48.343,16.48,70.0,48.0,750.0,1.0,750.0,Production
15825,Austria,48.52,15.465,50.0,30.0,300.0,1.0,300.0,Production
115,Austria,48.248,16.644,75.0,51.5,750.0,1.0,750.0,Production
116,Austria,48.248,16.644,50.0,29.0,250.0,1.0,250.0,Production
1668,Austria,48.265,16.664,100.0,92.5,2050.0,9.0,18450.0,Production
18593,Austria,48.252,16.666,100.0,100.0,2000.0,1.0,2000.0,Production
20136,Austria,48.265,16.664,100.0,92.5,2050.0,1.0,2050.0,Production
1259,Austria,48.507,15.17,63.0,44.0,600.0,1.0,600.0,Production
145,Austria,48.505,15.171,63.0,44.0,600.0,1.0,600.0,Production
15841,Austria,48.236,16.902,50.0,29.0,250.0,1.0,250.0,Production
15842,Austria,48.233,16.899,65.0,40.3,500.0,1.0,500.0,Production
20338,Austria,48.233,16.906,65.0,40.3,500.0,1.0,500.0,Production
15833,Austria,48.337,16.559,108.0,82.0,2300.0,2.0,4600.0,Production
21392,Austria,48.338,16.552,108.0,82.0,2300.0,1.0,2300.0,Production
21393,Austria,48.334,16.552,108.0,82.0,2300.0,2.0,4600.0,Production
26778,Austria,48.334,16.552,86.5,114.0,3200.0,4.0,12800.0,Production
16859,Austria,48.248,16.609,138.0,82.0,2300.0,4.0,9200.0,Production
20223,Austria,48.248,16.609,108.0,82.0,2300.0,2.0,4600.0,Production
26779,Austria,48.531,16.595,85.0,112.0,3300.0,3.0,9900.0,Production
15836,Austria,48.34,16.447,63.0,44.0,600.0,1.0,600.0,Production
15867,Austria,48.34,16.447,65.0,47.0,660.0,2.0,1320.0,Production
15839,Austria,48.34,16.447,65.0,47.0,660.0,1.0,660.0,Production
21410,Austria,48.639,16.769,108.0,82.0,2300.0,20.0,46000.0,Production
157,Austria,48.17,15.464,65.0,70.0,1800.0,2.0,3600.0,Production
158,Austria,48.177,15.444,86.0,70.0,1800.0,7.0,12600.0,Production
21402,Austria,48.179,15.45,98.0,82.0,2300.0,1.0,2300.0,Production
106,Austria,48.503,16.433,65.0,47.0,660.0,7.0,4620.0,Production
27218,Austria,48.503,16.433,75.9,100.0,2000.0,2.0,4000.0,Production
1687,Austria,48.519,16.586,114.0,71.0,2000.0,1.0,2000.0,Production
10445,Austria,48.516,16.586,85.0,71.0,2000.0,1.0,2000.0,Production
112,Austria,48.062,16.766,86.0,70.0,1800.0,1.0,1800.0,Production
111,Austria,48.058,16.769,65.0,40.0,600.0,2.0,1200.0,Production
113,Austria,48.057,16.764,98.0,71.0,2000.0,2.0,4000.0,Production
26774,Austria,48.076,16.818,76.7,101.0,3050.0,2.0,6100.0,Production
20896,Austria,48.051,16.771,105.0,90.0,2000.0,6.0,12000.0,Production
29142,Austria,48.085,16.755,95.6,126.0,3450.0,2.0,6900.0,Production
18591,Austria,48.456,16.689,137.0,126.0,3450.0,10.0,34500.0,Production
1272,Austria,48.278,15.662,86.0,70.0,1800.0,6.0,10800.0,Production
1278,Austria,48.529,16.079,65.0,70.0,1800.0,1.0,1800.0,Production
1290,Austria,48.09,16.894,98.0,66.0,2000.0,9.0,18000.0,Production
22203,Austria,48.092,16.896,135.4,101.0,3000.0,5.0,15000.0,Production
1276,Austria,48.8,15.523,112.0,71.0,2000.0,1.0,2000.0,Production
1277,Austria,48.789,15.526,100.0,80.0,2000.0,4.0,8000.0,Production
9963,Austria,48.789,15.526,100.0,80.0,2000.0,3.0,6000.0,Production
117,Austria,48.542,16.622,86.0,71.0,2000.0,20.0,40000.0,Production
1255,Austria,48.115,15.397,40.0,41.0,600.0,1.0,600.0,Production
21921,Austria,48.115,15.397,40.0,33.0,250.0,1.0,250.0,Production
1271,Austria,48.256,15.661,86.0,70.0,1800.0,5.0,9000.0,Production
127,Austria,48.505,16.446,105.0,90.0,2000.0,10.0,20000.0,Production
15832,Austria,48.505,16.446,105.0,90.0,2000.0,2.0,4000.0,Production
10443,Austria,48.505,16.446,105.0,90.0,2000.0,1.0,2000.0,Production
27219,Austria,48.48,16.475,143.0,114.0,3200.0,7.0,22400.0,Production
1274,Austria,48.284,15.815,78.0,80.0,2000.0,1.0,2000.0,Production
1275,Austria,48.284,15.823,78.0,80.0,2000.0,2.0,4000.0,Production
131,Austria,48.417,16.229,60.0,52.0,1000.0,2.0,2000.0,Production
20135,Austria,48.414,16.227,60.0,52.0,1000.0,2.0,2000.0,Production
1261,Austria,47.609,16.204,65.0,70.0,1800.0,1.0,1800.0,Production
26777,Austria,48.509,16.771,95.6,126.0,3300.0,8.0,26400.0,Production
16319,Austria,48.247,16.67,135.0,101.0,3050.0,14.0,42700.0,Production
15835,Austria,48.249,15.739,31.0,20.0,110.0,1.0,110.0,Production
9935,Austria,48.279,16.609,70.0,48.0,750.0,1.0,750.0,Production
18045,Austria,48.283,16.649,98.0,70.0,1800.0,2.0,3600.0,Production
19232,Austria,48.27,16.665,100.0,90.0,2000.0,9.0,18000.0,Production
30802,Austria,48.27,16.665,103.2,136.0,3133.0,3.0,9400.0,Production
1690,Austria,48.399,16.715,70.0,48.0,750.0,1.0,750.0,Production
20221,Austria,48.438,16.651,105.0,90.0,2000.0,7.0,14000.0,Production
