farm_id,n_turbines,pc1_angle,explained_var_ratio,centroid_lat,centroid_lon,lat_range_km,lon_range_km,med_hub_height,med_rotor_diam,med_capacity_kw,med_start_year,n_hub_height,n_rotor,n_capacity,n_start_year
6793,60,29.09,0.6646,62.3747,15.7744,11.18,7.26,155.0,113.0,6200.0,2023.0,60,0,60,60
137,60,149.61,0.7971,52.1214,11.1572,3.02,2.9,108.0,82.0,2000.0,2013.0,3,3,31,4
1596,60,25.84,0.9916,40.6754,-0.2781,4.61,7.69,58.4,77.0,1500.0,,0,47,60,0
2325,60,168.77,0.8802,42.5494,-6.4137,3.13,6.22,39.5,52.0,850.0,,0,0,0,0
4760,60,171.79,0.8785,57.3307,-4.1066,3.28,4.57,60.0,82.4,2300.0,,0,0,40,0
2711,60,128.39,0.7171,41.191,-5.8544,11.6,7.08,68.3,90.0,2000.0,,0,0,60,0
943,59,29.34,0.9756,52.9466,7.6195,8.06,8.98,159.0,70.0,4200.0,2020.0,52,0,57,21
3848,59,55.14,0.9933,43.2347,-6.6872,6.42,3.27,39.5,52.0,850.0,,0,0,0,0
2951,59,52.34,0.8683,43.3838,-6.4003,7.38,5.4,45.0,46.0,0.7,,0,0,59,0
2991,58,25.77,0.7846,49.1544,6.5397,10.53,7.94,84.0,100.0,2500.0,2012.0,53,50,58,39
4519,58,119.09,0.9367,39.8735,-1.2431,6.95,3.9,39.5,52.0,850.0,,0,0,0,0
5234,58,4.38,0.8645,38.6039,-1.3116,5.02,9.89,53.5,70.5,1500.0,,0,0,58,0
3302,58,63.33,0.7955,52.9948,12.0974,4.19,2.19,120.9,52.9,2000.0,2024.5,11,0,31,2
3424,58,144.95,0.5763,42.1513,-8.3565,5.07,3.78,39.5,52.0,900.0,,0,0,0,0
1768,58,59.19,0.6791,42.9365,-9.1222,4.25,2.06,41.7,55.0,1300.0,,0,0,0,0
2343,58,136.68,0.6887,51.4575,3.7051,7.5,6.04,64.0,40.0,2300.0,2022.0,22,17,33,15
3470,58,10.97,0.9891,57.118,-4.8959,3.82,8.96,80.0,90.0,2500.0,,0,0,26,0
2105,58,108.71,0.9865,43.2067,-7.2451,6.78,2.25,44.0,58.0,850.0,,0,0,58,0
350,58,6.4,0.8885,53.9155,9.2757,5.09,7.79,122.5,64.0,2300.0,,3,0,20,0
1457,58,33.57,0.9223,53.7111,13.319,4.96,4.02,135.0,82.0,7500.0,,27,0,27,0
3300,57,168.6,0.9141,41.5479,-0.7749,7.67,10.33,85.0,130.0,3800.0,,31,31,57,0
264,57,160.67,0.7121,52.2123,7.5916,6.65,4.99,162.0,141.0,4200.0,2013.0,19,15,30,7
993,57,168.6,0.9358,41.4119,-2.693,5.22,11.02,60.7,58.0,850.0,,0,57,57,0
4596,57,174.38,0.7798,58.4295,-3.4289,5.02,4.33,62.5,82.4,4300.0,2026.0,0,0,3,1
5156,57,177.63,0.963,53.486,-3.2424,4.17,14.7,123.0,164.0,8000.0,,0,0,57,0
4583,57,155.54,0.9718,57.4647,-3.5056,6.6,6.46,58.5,82.4,2300.0,,0,0,56,0
3141,57,25.03,0.7947,50.031,3.0431,7.41,7.66,94.0,117.0,3000.0,2019.0,53,53,57,53
465,56,121.63,0.9284,51.5434,13.3155,7.48,3.81,76.0,48.0,1500.0,,0,0,16,0
1565,56,104.62,0.8531,36.506,-6.0751,9.41,4.9,68.3,90.0,2000.0,,0,0,56,0
956,56,166.05,0.8968,50.6006,9.1991,8.52,11.29,138.0,150.0,2300.0,2013.0,12,5,54,11
697,56,111.63,0.7297,52.053,7.4182,9.32,4.89,73.2,60.0,1.5,2024.0,33,22,38,3
2234,56,58.16,0.8752,56.685,9.0059,17.82,6.86,82.0,136.0,4.2,2022.0,12,12,12,12
56,55,173.22,0.8777,53.1201,8.6595,7.68,10.55,135.0,82.0,4200.0,2014.0,11,1,16,3
2710,55,56.79,0.7123,49.9487,2.0015,11.37,6.48,100.0,100.0,2300.0,2015.0,49,49,55,49
908,55,171.15,0.7569,52.0171,13.183,2.8,2.55,149.0,115.7,2000.0,,0,0,46,0
3763,55,163.35,0.8805,52.6213,18.538,7.3,10.13,19.0,25.0,2000.0,,0,0,21,0
3507,55,22.89,0.8191,53.6317,19.208,8.31,8.91,53.5,70.5,2000.0,,0,0,20,0
441,55,106.68,0.6033,51.9735,14.0924,6.64,4.06,140.0,112.0,3000.0,2013.0,41,41,55,54
2085,55,75.62,0.9155,48.2052,1.9092,14.89,4.61,78.0,95.0,2300.0,2009.0,30,30,55,30
4561,55,26.34,0.8611,58.4218,-3.2483,5.76,5.41,80.0,80.0,3600.0,,0,0,13,0
2889,54,38.01,0.8935,37.3514,-7.3925,6.53,7.38,121.0,90.0,2000.0,,6,30,54,0
1745,54,112.71,0.8013,42.188,-3.6673,6.35,3.95,66.0,87.0,2000.0,,0,44,19,0
1653,54,160.51,0.989,54.0773,13.0287,4.81,7.52,135.0,82.0,2000.0,2022.0,1,21,26,1
3275,54,80.94,0.7751,53.253,13.9684,7.45,3.81,163.0,150.0,4200.0,2021.0,16,16,54,53
3665,54,25.85,0.7272,55.8982,-2.2746,7.8,4.1,46.0,60.0,2000.0,,0,0,11,0
6133,54,167.17,0.7068,56.2654,-2.2463,13.23,10.73,46.0,60.0,8000.0,,0,0,4,0
888,54,37.22,0.6849,53.0798,7.7542,7.2,5.46,68.0,62.0,1300.0,,0,0,0,0
5546,53,10.83,0.8749,53.9658,19.2831,7.79,10.21,,,3385.0,,0,0,0,0
1861,53,176.79,0.817,51.7997,11.4962,1.74,2.38,138.0,92.0,2350.0,2017.0,0,0,3,2
2300,53,15.33,0.9344,38.9719,-1.5694,3.64,6.06,35.7,47.0,1500.0,,0,0,53,0
3838,53,171.01,0.9983,42.4412,-1.1028,1.12,5.2,35.7,47.0,660.0,,0,0,53,0
1006,53,18.89,0.8442,41.8489,-2.2133,5.0,6.85,85.0,72.0,1500.0,,0,53,53,0
3408,53,33.59,0.8612,40.5124,-4.6978,2.94,2.84,55.0,52.0,850.0,,0,0,0,0
378,53,163.5,0.8824,54.2189,10.9424,4.64,5.19,92.0,64.0,1500.0,,4,0,33,0
6497,53,119.0,0.6012,61.74,13.9675,11.51,5.51,105.0,149.0,5400.0,2022.0,53,53,39,53
1972,53,92.54,0.6617,49.6495,6.9157,10.61,6.96,141.0,115.0,3.4,2017.0,49,35,53,39
1165,53,151.9,0.6911,48.6027,4.1745,9.86,7.99,101.3,103.0,2500.0,2015.0,22,22,53,16
4520,52,99.32,0.7182,51.6353,18.5815,14.61,7.68,100.0,90.0,2000.0,2022.0,0,0,31,14
2212,52,29.11,0.8483,49.7994,1.9291,8.44,8.6,88.5,103.0,2500.0,2017.0,52,52,52,49
1383,52,74.82,0.8272,50.5636,2.2085,12.85,4.44,78.0,82.0,2200.0,2019.0,42,41,52,43
2955,52,160.58,0.7413,41.419,-2.3404,6.74,6.78,62.2,82.0,1500.0,2025.0,0,46,46,6
1644,52,177.14,0.9533,52.5218,11.7821,3.49,8.1,140.0,126.0,3300.0,,0,0,48,0
3117,52,71.91,0.5597,53.2671,14.0438,3.91,2.63,100.0,77.0,1650.0,2003.0,0,0,52,52
3359,52,170.27,0.839,51.1738,11.3444,2.23,3.07,140.0,40.3,2000.0,2013.0,43,0,52,21
4446,51,157.13,0.9553,46.4757,-0.9563,7.36,11.68,60.0,53.0,800.0,2018.0,43,43,51,34
3143,51,82.19,0.7097,42.2285,-4.2713,3.42,2.14,44.0,58.0,850.0,,0,51,51,0
1453,51,6.7,0.5321,50.2289,7.1866,7.57,6.14,100.0,82.0,2.0,2009.0,51,50,51,21
6072,50,162.41,0.9002,61.0501,16.4736,8.02,9.05,112.0,136.0,4200.0,2019.0,50,50,50,50
3834,50,5.49,0.5352,41.4603,-1.6394,4.19,3.2,44.8,59.0,800.0,,0,50,50,0
3351,50,15.55,0.9162,51.7293,1.23,5.14,7.25,84.0,107.0,3600.0,,0,48,50,0
1336,50,67.5,0.816,54.0841,9.363,11.99,5.2,112.0,92.0,4200.0,2023.0,29,10,34,9
2717,50,21.56,0.888,41.6619,1.6155,3.46,4.67,58.4,77.0,1500.0,,0,0,0,0
2737,50,4.88,0.6792,41.6815,-0.672,6.29,7.52,93.0,114.0,2625.0,,40,40,50,0
1965,50,161.18,0.6955,28.1629,-14.249,0.82,1.22,31.0,23.0,180.0,,50,0,0,0
1549,50,83.72,0.9588,36.394,-5.2855,5.9,1.37,35.7,47.0,0.7,,0,0,50,0
702,50,88.56,0.6632,57.0783,18.2175,5.39,2.55,80.0,90.0,2200.0,2009.0,50,50,49,50
2133,50,75.28,0.9737,42.6407,-7.8969,11.49,3.01,56.2,74.0,1670.0,,0,0,0,0
500,50,16.62,0.7981,51.0404,6.5157,4.57,4.91,143.0,114.0,3200.0,,0,0,0,0
3798,50,164.99,0.908,57.7127,-4.4385,2.62,3.16,33.4,44.0,500.0,,0,0,0,0
751,49,40.12,0.8726,53.2684,12.304,7.57,4.44,137.0,80.0,2950.0,2025.0,12,0,34,5
4237,49,22.49,0.8735,42.136,-0.595,2.86,3.02,44.0,58.0,850.0,,0,49,49,0
3103,49,30.99,0.6177,54.9633,-7.0306,3.39,2.28,116.0,93.0,2300.0,,10,0,20,0
4101,49,7.5,0.8381,54.6756,17.7538,5.12,6.03,68.3,90.0,3000.0,,0,0,44,0
1637,49,111.81,0.8974,55.0289,8.6734,8.0,2.86,45.0,42.0,0.6,1995.0,46,40,46,46
4780,49,176.57,0.9733,51.9719,13.3267,2.52,6.64,139.0,120.0,3200.0,2025.0,21,0,32,7
1721,49,1.21,0.9313,42.924,-8.839,2.13,4.29,39.5,52.0,900.0,,0,0,0,0
141,49,159.73,0.8355,52.9876,7.7517,6.27,6.71,64.0,66.0,1800.0,,0,3,4,0
6426,49,152.5,0.9077,39.5311,-2.1747,8.94,11.19,120.0,149.0,4800.0,,48,48,48,0
7040,49,18.05,0.8813,55.381,-4.3509,5.27,6.24,85.8,113.0,4500.0,,0,0,49,0
3416,48,12.2,0.7691,55.5124,12.7808,2.7,2.65,70.0,90.0,2300.0,2007.0,48,48,48,48
937,48,53.33,0.964,52.172,11.4467,11.05,5.17,98.0,77.0,2.5,2003.0,26,26,47,26
1171,48,8.56,0.8334,52.9808,7.4113,7.06,7.14,139.0,43.0,3000.0,,14,0,18,0
526,48,72.47,0.684,52.1134,7.2677,10.21,5.79,169.0,48.0,5100.0,2021.0,21,0,22,3
4926,48,3.02,0.748,55.8291,-2.6683,3.16,2.9,80.0,90.0,3000.0,,0,0,0,0
822,48,19.53,0.8984,51.5772,11.7013,3.12,4.1,149.0,74.0,1500.0,,2,0,5,0
2129,48,171.64,0.8417,52.1975,11.3737,2.25,3.76,80.0,80.0,2500.0,,0,0,0,0
1038,48,21.16,0.8244,52.1918,7.3949,6.57,7.94,134.0,70.5,1500.0,,6,0,31,0
1798,48,35.84,0.9928,41.9318,-7.6669,4.5,5.25,44.0,58.0,850.0,,0,0,0,0
1448,47,159.35,0.9628,55.1224,8.9836,6.33,7.19,45.0,43.0,0.6,1999.0,36,36,31,36
2295,47,75.21,0.9548,38.78,-1.9939,9.91,2.89,60.7,80.0,2000.0,,0,0,0,0
6379,47,9.34,0.7292,65.5632,20.2703,5.94,4.06,131.0,138.0,4200.0,2020.0,47,47,47,47
3181,47,156.14,0.9397,37.5468,-7.4622,2.94,5.1,44.0,58.0,0.8,,0,0,47,0
2398,47,158.84,0.8013,48.4723,3.8392,3.92,4.64,100.0,100.0,2500.0,2015.0,47,47,47,41
1613,47,165.39,0.5882,54.8432,8.649,8.78,5.91,91.0,82.0,3.4,,19,0,26,0
3256,47,17.47,0.8785,48.8979,4.2042,4.54,5.74,100.0,100.0,2.5,2016.0,47,47,47,17
4703,47,147.37,0.9806,39.8314,-0.8626,5.28,6.27,58.4,77.0,1500.0,,0,0,0,0
2648,47,19.71,0.704,48.1208,1.6312,3.97,3.5,81.0,110.0,2000.0,2023.0,17,17,47,17
6918,46,137.12,0.8326,50.7544,17.3152,9.08,7.23,80.0,92.5,3600.0,,0,0,46,0
951,46,113.38,0.9026,52.8444,5.0604,17.07,4.58,150.0,85.0,3600.0,1997.0,7,2,29,1
4752,46,167.3,0.9047,56.6692,10.3037,3.01,5.0,87.0,126.0,3.6,2008.0,46,46,46,14
2111,46,162.98,0.7699,52.9027,12.2587,3.43,3.19,109.0,82.0,1500.0,,0,0,0,0
3477,46,16.89,0.8171,58.1069,-3.9359,3.45,3.61,69.0,82.0,3400.0,,0,0,11,0
2032,46,23.45,0.7319,51.4238,11.862,3.56,3.45,105.0,90.0,2000.0,,29,29,29,0
2795,46,105.62,0.9832,43.0766,-7.2922,5.46,1.25,100.2,132.0,3300.0,,0,0,0,0
62,46,165.46,0.7974,51.4755,6.4121,7.66,7.01,85.0,58.0,1500.0,2009.0,42,38,42,42
988,46,12.35,0.9571,52.0896,12.7706,3.62,8.76,160.0,40.0,3625.0,,15,0,16,0
2194,46,172.54,0.8297,49.8599,1.4706,8.25,9.86,87.0,100.0,2500.0,2017.0,46,46,46,43
1201,45,7.58,0.626,51.6634,4.3874,8.28,7.38,90.0,108.0,3200.0,2015.0,19,27,27,7
1200,45,27.81,0.6436,51.958,4.0038,7.74,7.33,150.0,220.0,4300.0,2019.0,15,1,45,1
1253,45,58.54,0.9781,51.4502,4.7138,18.4,7.25,135.0,149.0,3200.0,,11,10,37,0
853,45,127.48,0.5391,49.8587,6.533,4.88,3.87,100.0,82.0,2.0,2007.0,45,45,45,39
4195,45,3.32,0.9023,40.7931,-0.9792,1.73,3.9,44.0,58.0,850.0,,0,45,0,0
4166,45,10.86,0.9522,42.7178,2.7627,2.79,6.33,82.0,90.0,3000.0,2015.0,35,35,35,35
3350,45,175.53,0.9049,51.4575,1.0879,3.45,6.97,70.0,90.0,3000.0,,0,45,45,0
399,45,160.26,0.8983,53.1454,12.4368,2.35,2.88,98.0,52.0,0.8,,1,0,25,0
5342,45,12.7,0.8728,57.2475,-4.2534,3.39,3.49,60.0,82.4,3000.0,,0,0,45,0
2997,45,31.28,0.8002,42.9874,-8.0148,3.85,3.63,39.5,52.0,850.0,,0,0,0,0
2177,44,46.31,0.9119,42.5509,-6.2623,8.7,5.71,68.3,90.0,2000.0,,0,0,0,0
4476,44,4.77,0.875,54.1363,21.2167,6.08,9.14,,,2000.0,,0,0,28,0
2873,44,5.99,0.9501,54.6428,-7.7542,4.18,6.61,63.3,93.0,2300.0,,0,0,37,0
34,44,81.71,0.6155,51.6675,4.162,5.53,3.04,122.0,115.7,3000.0,2017.0,34,34,44,34
1070,44,170.5,0.9425,53.7923,9.268,3.5,5.13,69.0,73.2,2.0,2020.0,39,28,44,3
1084,44,165.02,0.8778,51.6445,11.6587,2.15,3.36,137.0,52.9,3300.0,2021.0,8,0,12,3
1762,44,87.95,0.854,40.5251,-0.2782,4.7,1.96,58.4,77.0,1500.0,,0,44,44,0
3112,44,36.5,0.6551,43.3775,-7.3995,8.71,8.03,84.0,80.0,3465.0,,18,0,18,0
1174,44,14.79,0.9906,42.1537,-2.0311,2.14,5.11,61.5,70.0,1500.0,,0,44,44,0
369,44,147.36,0.8339,52.9246,12.7159,5.58,4.14,142.0,100.0,1.5,2013.0,2,0,21,1
1507,44,129.69,0.9724,42.232,-4.703,8.54,6.08,101.0,80.0,3300.0,,11,0,7,0
3952,44,38.98,0.6177,42.074,-1.4723,1.74,1.79,55.0,48.0,700.0,,44,44,44,0
3247,44,7.62,0.7167,39.157,-1.1333,3.34,3.19,80.0,77.0,1500.0,,0,0,0,0
2783,44,113.21,0.8725,54.3817,16.9847,13.87,5.2,89.5,93.0,2000.0,2008.0,0,0,42,42
5621,44,53.28,0.8297,36.7547,-6.2633,6.54,4.29,58.4,77.0,1500.0,,0,0,44,0
2714,44,146.13,0.7014,54.801,8.7582,6.27,3.96,91.0,120.0,3600.0,,7,0,11,0
4380,44,9.7,0.9088,49.8388,7.0112,4.67,7.45,149.0,115.0,3.0,2018.0,43,43,44,42
1469,43,8.78,0.9865,53.5457,9.0014,3.26,7.96,160.0,48.0,3000.0,,20,0,39,0
2208,43,153.49,0.9523,42.3003,-1.6298,2.04,2.81,36.4,48.0,750.0,,0,0,0,0
2206,43,175.74,0.9019,48.9364,5.2189,5.5,8.51,80.0,90.0,3000.0,2019.0,33,33,43,9
752,43,144.54,0.7958,53.2238,12.2239,4.05,3.69,165.0,152.0,2000.0,2023.0,8,3,43,6
1156,43,124.87,0.6998,42.6655,-3.7578,4.1,2.82,58.4,77.0,1.5,,0,43,43,0
1458,43,15.67,0.8258,57.3996,10.0501,9.76,7.44,45.0,47.0,0.7,1998.0,23,23,23,23
357,43,169.77,0.9454,54.1489,10.8926,3.38,4.18,98.5,92.5,1800.0,,10,0,21,0
5085,43,36.33,0.916,53.0899,14.7957,7.82,5.85,64.5,85.0,2000.0,,0,0,43,0
5129,43,123.42,0.7512,57.6132,-2.6091,14.43,5.92,68.0,48.0,0.8,,0,3,4,0
5739,43,0.18,0.8321,54.501,17.4326,4.85,6.45,98.0,82.0,2750.0,2020.0,0,0,20,20
5872,43,22.31,0.8963,62.7622,16.5194,8.43,6.0,112.0,136.0,3800.0,2019.0,43,43,43,43
2123,43,7.04,0.8407,57.4672,9.8972,8.91,7.28,45.0,48.2,0.8,2000.0,13,13,13,13
1391,43,157.08,0.8328,53.5443,-1.7001,8.24,6.5,60.0,80.0,0.5,,0,0,13,0
3482,43,140.44,0.7487,41.295,0.4128,4.66,3.76,68.3,90.0,2000.0,,0,0,0,0
1589,43,170.04,0.7789,56.6447,8.5178,7.79,6.38,84.0,132.0,5.0,2020.0,3,3,3,3
862,43,166.19,0.9709,53.7777,8.8222,1.8,3.3,55.0,44.0,0.6,,0,43,43,0
1223,43,122.82,0.8056,52.6701,11.7042,3.54,2.25,104.0,71.0,2350.0,,6,0,8,0
551,43,35.45,0.8227,51.0442,11.6285,3.36,2.48,30.6,40.3,500.0,,0,0,0,0
2741,43,26.11,0.8947,39.2774,-4.0679,5.07,6.29,80.0,90.0,2000.0,,43,43,43,0
2719,43,138.8,0.9181,43.6469,-7.5458,4.2,3.34,41.7,55.0,1300.0,,0,0,0,0
6449,43,35.78,0.9705,52.2558,4.0817,18.33,15.29,81.0,200.0,11000.0,2022.0,0,43,43,43
3418,42,118.17,0.8559,51.8168,11.8773,4.72,2.26,166.0,70.5,6800.0,2025.0,2,0,14,7
2665,42,112.55,0.9159,37.1175,-4.1682,5.13,2.17,44.0,58.0,0.8,,0,0,42,0
1240,42,104.45,0.8904,42.4394,-4.9354,10.08,3.45,68.3,90.0,2000.0,,0,0,0,0
1243,42,51.98,0.9188,-21.039,164.7301,2.4,1.86,55.0,32.0,275.0,,0,0,0,0
6144,42,72.45,0.6963,53.8384,16.8097,8.94,3.49,117.0,126.0,3450.0,,42,42,42,0
2187,42,125.78,0.8045,48.2967,1.6574,7.58,5.26,94.0,112.0,3000.0,2014.0,42,42,42,38
2106,42,176.34,0.9416,49.8422,2.7556,3.05,6.57,100.0,100.0,2000.0,2020.0,31,31,42,31
2926,42,16.9,0.8995,48.3342,1.7807,3.38,4.55,91.0,117.0,3300.0,2022.0,18,18,42,24
1396,42,167.28,0.9782,51.7743,12.6976,2.74,5.47,56.2,74.0,2000.0,2025.0,0,0,35,2
1608,42,42.39,0.8274,53.8722,12.1123,6.42,4.23,180.0,40.0,3.0,,11,0,12,0
1619,42,140.15,0.69,55.4851,11.3744,11.94,7.43,90.0,106.0,3000.0,,0,0,0,0
2050,41,135.98,0.8094,48.5577,5.4104,9.38,6.11,80.0,90.0,2000.0,2007.0,31,31,41,31
6070,41,141.65,0.9034,60.8224,16.1766,12.63,7.82,112.0,136.0,3600.0,2018.0,41,41,41,41
638,41,155.51,0.9623,51.956,13.1579,3.43,4.14,98.0,71.0,2000.0,,1,0,14,0
3836,41,161.43,0.9742,41.7164,-1.919,2.75,3.47,45.0,47.0,660.0,,0,41,41,0
2600,41,144.46,0.9666,42.9309,-3.6493,4.27,5.2,44.0,47.0,0.7,,0,41,41,0
2950,41,53.6,0.9651,43.3027,-6.2741,3.48,1.84,44.0,58.0,850.0,,0,0,0,0
1418,41,2.53,0.912,51.5094,7.9902,5.48,7.19,74.0,70.0,0.8,2007.5,32,22,32,22
3025,41,155.34,0.9116,53.9188,18.7254,7.69,10.2,78.0,90.0,2000.0,2024.0,0,0,24,16
3667,41,56.21,0.8634,54.5812,-6.9919,15.94,8.01,80.0,90.0,2500.0,2017.0,0,0,21,3
272,41,141.73,0.9098,51.4288,8.9378,7.21,6.59,140.5,100.0,2.4,,14,9,34,0
1864,41,19.89,0.9292,49.7343,8.1871,3.58,4.05,128.0,101.0,3.0,2013.0,40,40,40,26
6442,41,178.6,0.9065,62.8434,17.5173,5.31,6.88,145.0,149.0,4000.0,2021.0,41,41,36,41
3358,41,9.64,0.9841,41.4501,-3.7445,1.72,4.92,39.5,52.0,0.8,,0,0,41,0
4584,40,20.9,0.7703,57.5333,-3.3738,2.82,2.19,70.0,82.4,2300.0,,37,0,0,0
3440,40,151.99,0.9891,43.221,-2.5849,3.09,4.32,74.0,58.0,850.0,,40,40,40,0
1285,40,147.56,0.9901,36.9076,-2.6269,1.66,2.4,23.1,30.0,0.3,,0,40,40,0
4570,40,5.32,0.6379,64.229,18.3758,4.35,2.79,95.0,90.0,2000.0,2010.0,40,40,40,40
3465,40,168.33,0.8733,63.5419,19.2586,4.2,3.99,108.0,82.0,2300.0,2011.0,40,40,0,40
2680,40,158.52,0.9972,42.1896,-3.4489,2.38,4.73,65.0,52.0,850.0,,40,40,40,0
1277,40,172.62,0.9804,41.8664,-5.9138,1.83,6.23,44.0,58.0,850.0,,0,0,40,0
1464,40,10.89,0.8439,42.7454,-8.7701,3.55,4.82,44.0,58.0,850.0,,0,0,0,0
211,40,0.12,0.8319,51.0166,11.7647,2.1,3.03,70.0,60.0,1500.0,,0,0,19,0
1023,40,155.84,0.7193,50.1748,6.2356,4.73,4.65,93.0,82.0,2.3,2006.0,40,40,40,37
1399,40,122.77,0.8317,52.7486,8.6557,8.73,5.06,85.0,70.0,1800.0,2004.0,9,1,23,1
3845,40,3.83,0.8891,41.9746,-0.6024,1.92,3.32,39.5,52.0,0.9,,0,0,40,0
2290,40,126.78,0.787,38.8171,-1.1395,3.52,2.25,44.0,58.0,850.0,,0,0,40,0
1138,40,112.42,0.9313,51.2404,10.2899,8.15,2.43,138.0,70.0,1800.0,2009.0,5,31,40,33
3795,40,11.52,0.8411,57.6616,-4.7964,3.18,3.26,74.5,101.0,3000.0,,0,0,19,0
3365,40,153.28,0.9684,41.7893,-6.0835,5.1,6.72,68.3,90.0,2.0,,0,0,19,0
407,40,19.75,0.8128,51.6604,13.3696,5.54,3.96,93.0,100.0,2000.0,2011.0,16,0,19,7
6437,40,2.51,0.9826,63.8089,17.924,2.32,6.65,140.0,120.0,,2021.0,40,40,0,40
6440,40,167.94,0.7575,63.5351,15.1864,6.67,4.39,112.0,136.0,3450.0,2019.0,40,40,0,40
2815,39,109.91,0.676,39.1518,-2.1987,5.32,2.09,58.4,77.0,1500.0,,0,0,0,0
2068,39,173.75,0.8381,52.3956,-3.7427,3.14,3.74,65.0,70.5,1500.0,,0,0,39,0
2098,39,159.78,0.8214,53.6983,13.207,2.34,2.1,137.0,70.0,3600.0,,2,0,2,0
3069,39,179.74,0.9342,46.0944,-0.6093,6.13,10.61,80.0,100.0,2050.0,2020.0,39,31,39,21
1280,39,173.79,0.6997,42.8974,2.9379,4.12,4.43,49.0,62.0,1500.0,2023.0,22,31,39,22
4181,39,175.42,0.9723,58.004,-4.5399,2.09,4.83,59.0,82.0,2000.0,,0,0,19,0
744,39,136.97,0.8006,52.1843,10.3962,8.09,4.93,166.0,136.0,4200.0,,17,8,15,0
754,39,170.95,0.7951,53.1339,12.1136,2.97,3.06,140.0,80.0,2100.0,,1,0,36,0
2532,39,9.51,0.7254,51.979,11.4515,2.27,2.43,141.5,70.0,2000.0,,3,0,39,0
3984,39,89.04,0.681,54.5022,-7.1036,6.63,3.0,92.0,80.0,2350.0,,14,12,26,0
268,39,152.87,0.7278,54.0517,9.5538,5.74,4.01,105.0,116.8,1650.0,,9,0,20,0
1199,39,156.57,0.8463,51.9351,4.1681,7.08,6.73,112.0,110.0,3000.0,,6,8,39,0
2132,39,10.46,0.9738,42.2025,-2.3563,3.32,7.46,67.0,83.0,2000.0,,0,39,39,0
1307,39,132.51,0.6891,42.1746,-4.281,2.41,1.99,44.0,58.0,850.0,,0,39,39,0
3609,39,53.39,0.8066,45.1417,3.2854,7.74,5.62,85.0,75.0,1500.0,2005.0,39,39,39,39
1016,38,179.98,0.9772,42.4406,-1.7434,2.14,7.35,58.4,77.0,1500.0,2008.0,0,38,38,3
5992,38,66.27,0.7151,41.0812,-0.7299,6.73,4.01,105.0,150.0,3300.0,,38,38,38,0
4723,38,148.09,0.9728,49.7575,2.5563,8.39,8.42,93.0,115.7,3000.0,2017.0,38,38,38,36
173,38,1.63,0.7657,51.9472,6.9381,5.66,7.08,140.0,115.7,3300.0,2023.0,15,0,19,3
3329,38,146.15,0.801,51.8999,13.3169,4.59,3.74,118.0,82.0,6800.0,2025.0,4,0,4,3
1638,38,162.14,0.8818,55.213,8.8047,6.74,7.47,45.0,48.0,0.8,1998.0,22,22,22,22
1730,38,118.79,0.7792,55.993,8.3826,6.69,3.19,31.0,29.0,0.2,1997.0,30,30,30,10
2768,38,9.85,0.5639,36.5826,-5.9935,3.75,2.98,79.0,88.0,2100.0,,0,0,38,0
252,38,47.05,0.7559,52.2083,14.2321,6.16,2.99,166.5,160.0,2000.0,2005.0,16,16,38,38
2986,38,145.41,0.6957,52.0275,11.3702,4.03,2.83,61.5,81.0,2300.0,,0,0,0,0
3631,38,177.96,0.9674,51.0151,6.3093,1.85,5.06,126.0,92.0,1300.0,,3,0,10,0
2075,38,133.84,0.7797,48.8305,5.2771,10.57,5.83,78.0,90.0,2000.0,2007.0,20,20,38,2
3389,38,164.07,0.9547,51.5639,-3.4624,1.7,2.98,126.0,52.0,2500.0,,1,0,1,0
15,38,171.08,0.8291,51.7033,6.2264,4.08,4.6,69.8,92.0,2300.0,,0,0,18,0
1411,38,148.23,0.6773,50.4247,6.4638,8.95,5.77,155.0,30.0,3000.0,,5,2,23,0
2088,37,131.74,0.9337,48.6074,5.4934,8.45,5.79,102.0,92.5,2000.0,2012.0,21,21,37,27
810,37,177.39,0.7956,43.4806,-8.0369,1.76,2.73,35.7,47.0,0.7,,0,0,37,0
1952,37,179.22,0.8738,42.7372,-8.1606,1.89,3.48,44.0,58.0,850.0,,0,0,0,0
3409,37,150.3,0.9927,40.6929,-5.7853,4.35,5.91,44.0,58.0,0.8,,0,0,37,0
4405,37,131.06,0.8662,47.7706,3.7112,9.74,6.25,92.8,117.0,2050.0,2015.0,9,9,37,37
1292,37,61.84,0.8479,50.0626,1.5687,5.67,3.01,84.0,82.0,2300.0,2014.0,37,37,37,37
2936,37,141.22,0.8035,43.4496,-7.8034,2.12,2.01,24.3,32.0,330.0,,0,0,0,0
1438,37,154.59,0.8426,53.8858,11.9354,4.91,3.07,149.0,101.0,3000.0,2022.0,3,0,3,1
2967,37,19.21,0.8653,36.3239,-5.9428,5.39,6.97,68.3,90.0,2000.0,,0,16,37,0
2266,37,6.58,0.7322,51.9719,-4.2127,3.7,3.69,70.6,93.0,2300.0,,0,0,0,0
1466,37,32.64,0.8869,57.3697,9.7726,14.52,10.64,30.0,26.0,0.2,1993.5,6,6,6,6
4095,37,177.94,0.8428,53.3628,18.9006,6.35,8.06,115.0,108.0,3000.0,,0,0,15,0
2793,37,12.54,0.7624,53.7334,-2.1453,7.83,6.97,68.3,90.0,2000.0,,0,0,8,0
