species,order,migratory_status,marine,conservation_weight
Phylloscopus_emeiensis,PASSERIFORMES,directional migratory,False,1.0
Phylloscopus_examinandus,PASSERIFORMES,directional migratory,False,1.0
Phylloscopus_forresti,PASSERIFORMES,directional migratory,False,1.0
Phylloscopus_fuligiventer,PASSERIFORMES,directional migratory,False,1.0
Phylloscopus_fuscatus,PASSERIFORMES,directional migratory,False,1.0
Phylloscopus_goodsoni,PASSERIFORMES,directional migratory,False,1.0
Phylloscopus_griseolus,PASSERIFORMES,directional migratory,False,1.0
Phylloscopus_hainanus,PASSERIFORMES,resident,False,0.1
Phylloscopus_herberti,PASSERIFORMES,resident,False,0.1
Phylloscopus_humei,PASSERIFORMES,directional migratory,False,1.0
Phylloscopus_ibericus,PASSERIFORMES,directional migratory,False,1.0
Phylloscopus_ijimae,PASSERIFORMES,directional migratory,False,1.0
Phylloscopus_inornatus,PASSERIFORMES,directional migratory,False,1.0
Phylloscopus_kansuensis,PASSERIFORMES,directional migratory,False,1.0
Phylloscopus_laetus,PASSERIFORMES,resident,False,0.1
Phylloscopus_laurae,PASSERIFORMES,resident,False,0.1
Phylloscopus_maculipennis,PASSERIFORMES,resident,False,0.1
Phylloscopus_magnirostris,PASSERIFORMES,directional migratory,False,1.0
Phylloscopus_makirensis,PASSERIFORMES,resident,False,0.1
Phylloscopus_neglectus,PASSERIFORMES,directional migratory,False,1.0
Phylloscopus_nigrorum,PASSERIFORMES,resident,False,0.1
Phylloscopus_nitidus,PASSERIFORMES,directional migratory,False,1.0
Phylloscopus_occipitalis,PASSERIFORMES,directional migratory,False,1.0
Phylloscopus_occisinensis,PASSERIFORMES,directional migratory,False,1.0
Phylloscopus_ogilviegranti,PASSERIFORMES,directional migratory,False,1.0
Phylloscopus_olivaceus,PASSERIFORMES,resident,False,0.1
Phylloscopus_orientalis,PASSERIFORMES,directional migratory,False,1.0
Phylloscopus_plumbeitarsus,PASSERIFORMES,directional migratory,False,1.0
Phylloscopus_poliocephalus,PASSERIFORMES,resident,False,0.1
Phylloscopus_presbytes,PASSERIFORMES,resident,False,0.1
Phylloscopus_proregulus,PASSERIFORMES,directional migratory,False,1.0
Phylloscopus_pulcher,PASSERIFORMES,dispersive migratory,False,0.5
Phylloscopus_reguloides,PASSERIFORMES,directional migratory,False,1.0
Phylloscopus_ricketti,PASSERIFORMES,directional migratory,False,1.0
Phylloscopus_ruficapilla,PASSERIFORMES,resident,False,0.1
Phylloscopus_sarasinorum,PASSERIFORMES,resident,False,0.1
Phylloscopus_schwarzi,PASSERIFORMES,directional migratory,False,1.0
Phylloscopus_sibilatrix,PASSERIFORMES,directional migratory,False,1.0
Phylloscopus_sindianus,PASSERIFORMES,directional migratory,False,1.0
Phylloscopus_subaffinis,PASSERIFORMES,directional migratory,False,1.0
Phylloscopus_subviridis,PASSERIFORMES,directional migratory,False,1.0
Phylloscopus_tenellipes,PASSERIFORMES,directional migratory,False,1.0
Phylloscopus_trivirgatus,PASSERIFORMES,resident,False,0.1
Phylloscopus_trochiloides,PASSERIFORMES,directional migratory,False,1.0
Phylloscopus_trochilus,PASSERIFORMES,directional migratory,False,1.0
Phylloscopus_tytleri,PASSERIFORMES,directional migratory,False,1.0
Phylloscopus_umbrovirens,PASSERIFORMES,resident,False,0.1
Phylloscopus_xanthodryas,PASSERIFORMES,directional migratory,False,1.0
Phylloscopus_xanthoschistos,PASSERIFORMES,dispersive migratory,False,0.5
Phylloscopus_yunnanensis,PASSERIFORMES,directional migratory,False,1.0
Phytotoma_raimondii,PASSERIFORMES,resident,False,0.1
Phytotoma_rara,PASSERIFORMES,directional migratory,False,1.0
Phytotoma_rutila,PASSERIFORMES,directional migratory,False,1.0
Piaya_cayana,CUCULIFORMES,resident,False,0.1
Piaya_melanogaster,CUCULIFORMES,resident,False,0.1
Pica_hudsonia,PASSERIFORMES,resident,False,0.1
Pica_nuttalli,PASSERIFORMES,resident,False,0.1
Pica_pica,PASSERIFORMES,resident,False,0.1
Picathartes_gymnocephalus,PASSERIFORMES,resident,False,0.1
Picathartes_oreas,PASSERIFORMES,resident,False,0.1
Picoides_albolarvatus,PICIFORMES,resident,False,0.1
Picoides_arcticus,PICIFORMES,dispersive migratory,False,0.5
Picoides_arizonae,PICIFORMES,resident,False,0.1
Picoides_borealis,PICIFORMES,resident,False,0.1
Picoides_dorsalis,PICIFORMES,dispersive migratory,False,0.5
Picoides_fumigatus,PICIFORMES,resident,False,0.1
Picoides_nuttallii,PICIFORMES,resident,False,0.1
Picoides_pubescens,PICIFORMES,resident,False,0.1
Picoides_scalaris,PICIFORMES,resident,False,0.1
Picoides_stricklandi,PICIFORMES,resident,False,0.1
Picoides_tridactylus,PICIFORMES,dispersive migratory,False,0.5
Picoides_villosus,PICIFORMES,resident,False,0.1
Piculus_aurulentus,PICIFORMES,resident,False,0.1
Piculus_callopterus,PICIFORMES,resident,False,0.1
Piculus_chrysochloros,PICIFORMES,resident,False,0.1
Piculus_flavigula,PICIFORMES,resident,False,0.1
Piculus_leucolaemus,PICIFORMES,resident,False,0.1
Piculus_litae,PICIFORMES,resident,False,0.1
Piculus_simplex,PICIFORMES,resident,False,0.1
Picumnus_albosquamatus,PICIFORMES,resident,False,0.1
Picumnus_aurifrons,PICIFORMES,resident,False,0.1
Picumnus_castelnau,PICIFORMES,resident,False,0.1
Picumnus_cinnamomeus,PICIFORMES,resident,False,0.1
Picumnus_cirratus,PICIFORMES,resident,False,0.1
Picumnus_dorbignyanus,PICIFORMES,resident,False,0.1
Picumnus_exilis,PICIFORMES,resident,False,0.1
Picumnus_fulvescens,PICIFORMES,resident,False,0.1
Picumnus_fuscus,PICIFORMES,resident,False,0.1
Picumnus_granadensis,PICIFORMES,resident,False,0.1
Picumnus_innominatus,PICIFORMES,resident,False,0.1
Picumnus_lafresnayi,PICIFORMES,resident,False,0.1
Picumnus_limae,PICIFORMES,resident,False,0.1
Picumnus_minutissimus,PICIFORMES,resident,False,0.1
Picumnus_nebulosus,PICIFORMES,resident,False,0.1
Picumnus_nigropunctatus,PICIFORMES,resident,False,0.1
Picumnus_olivaceus,PICIFORMES,resident,False,0.1
Picumnus_pumilus,PICIFORMES,resident,False,0.1
Picumnus_pygmaeus,PICIFORMES,resident,False,0.1
Picumnus_rufiventris,PICIFORMES,resident,False,0.1
Picumnus_sclateri,PICIFORMES,resident,False,0.1
Picumnus_spilogaster,PICIFORMES,resident,False,0.1
Picumnus_squamulatus,PICIFORMES,resident,False,0.1
Picumnus_steindachneri,PICIFORMES,resident,False,0.1
Picumnus_subtilis,PICIFORMES,resident,False,0.1
Picumnus_temminckii,PICIFORMES,resident,False,0.1
Picumnus_varzeae,PICIFORMES,resident,False,0.1
Picus_awokera,PICIFORMES,resident,False,0.1
Picus_canus,PICIFORMES,resident,False,0.1
Picus_chlorolophus,PICIFORMES,resident,False,0.1
Picus_erythropygius,PICIFORMES,resident,False,0.1
Picus_puniceus,PICIFORMES,resident,False,0.1
Picus_rabieri,PICIFORMES,resident,False,0.1
Picus_squamatus,PICIFORMES,resident,False,0.1
Picus_vaillantii,PICIFORMES,resident,False,0.1
Picus_viridanus,PICIFORMES,resident,False,0.1
Picus_viridis,PICIFORMES,resident,False,0.1
Picus_vittatus,PICIFORMES,resident,False,0.1
Picus_xanthopygaeus,PICIFORMES,resident,False,0.1
Piezorina_cinerea,PASSERIFORMES,resident,False,0.1
Pilherodius_pileatus,PELECANIFORMES,resident,False,0.1
Pinarochroa_sordida,PASSERIFORMES,resident,False,0.1
Pinarocorys_erythropygia,PASSERIFORMES,directional migratory,False,1.0
Pinarocorys_nigricans,PASSERIFORMES,directional migratory,False,1.0
Pinaroloxias_inornata,PASSERIFORMES,resident,False,0.1
Pinarornis_plumosus,PASSERIFORMES,resident,False,0.1
Pinguinus_impennis,CHARADRIIFORMES,extinct,True,0.0
Pinicola_enucleator,PASSERIFORMES,directional migratory,False,1.0
Pinicola_subhimachala,PASSERIFORMES,directional migratory,False,1.0
Pionites_leucogaster,PSITTACIFORMES,resident,False,0.1
Pionites_melanocephalus,PSITTACIFORMES,resident,False,0.1
Pionopsitta_pileata,PSITTACIFORMES,resident,False,0.1
Pionus_chalcopterus,PSITTACIFORMES,nomadic,False,0.3
Pionus_fuscus,PSITTACIFORMES,resident,False,0.1
Pionus_maximiliani,PSITTACIFORMES,resident,False,0.1
Pionus_menstruus,PSITTACIFORMES,resident,False,0.1
Pionus_senilis,PSITTACIFORMES,resident,False,0.1
Pionus_seniloides,PSITTACIFORMES,nomadic,False,0.3
Pionus_sordidus,PSITTACIFORMES,resident,False,0.1
Pionus_tumultuosus,PSITTACIFORMES,nomadic,False,0.3
Pipile_cujubi,GALLIFORMES,resident,False,0.1
Pipile_cumanensis,GALLIFORMES,resident,False,0.1
Pipile_jacutinga,GALLIFORMES,resident,False,0.1
Pipile_pipile,GALLIFORMES,resident,False,0.1
Pipilo_chlorurus,PASSERIFORMES,directional migratory,False,1.0
Pipilo_erythrophthalmus,PASSERIFORMES,directional migratory,False,1.0
Pipilo_maculatus,PASSERIFORMES,directional migratory,False,1.0
Pipilo_ocai,PASSERIFORMES,resident,False,0.1
Pipra_aureola,PASSERIFORMES,resident,False,0.1
Pipra_fasciicauda,PASSERIFORMES,resident,False,0.1
Pipra_filicauda,PASSERIFORMES,resident,False,0.1
Pipraeidea_melanonota,PASSERIFORMES,resident,False,0.1
Pipreola_arcuata,PASSERIFORMES,resident,False,0.1
Pipreola_aureopectus,PASSERIFORMES,resident,False,0.1
Pipreola_chlorolepidota,PASSERIFORMES,resident,False,0.1
Pipreola_formosa,PASSERIFORMES,resident,False,0.1
Pipreola_frontalis,PASSERIFORMES,resident,False,0.1
Pipreola_intermedia,PASSERIFORMES,resident,False,0.1
Pipreola_jucunda,PASSERIFORMES,resident,False,0.1
Pipreola_lubomirskii,PASSERIFORMES,resident,False,0.1
Pipreola_pulchra,PASSERIFORMES,resident,False,0.1
Pipreola_riefferii,PASSERIFORMES,resident,False,0.1
Pipreola_whitelyi,PASSERIFORMES,resident,False,0.1
Piprites_chloris,PASSERIFORMES,resident,False,0.1
Piprites_griseiceps,PASSERIFORMES,resident,False,0.1
Piprites_pileata,PASSERIFORMES,resident,False,0.1
Piranga_bidentata,PASSERIFORMES,resident,False,0.1
Piranga_erythrocephala,PASSERIFORMES,resident,False,0.1
Piranga_flava,PASSERIFORMES,directional migratory,False,1.0
Piranga_hepatica,PASSERIFORMES,directional migratory,False,1.0
Piranga_leucoptera,PASSERIFORMES,resident,False,0.1
Piranga_ludoviciana,PASSERIFORMES,directional migratory,False,1.0
Piranga_lutea,PASSERIFORMES,resident,False,0.1
Piranga_olivacea,PASSERIFORMES,directional migratory,False,1.0
Piranga_roseogularis,PASSERIFORMES,resident,False,0.1
Piranga_rubra,PASSERIFORMES,directional migratory,False,1.0
Piranga_rubriceps,PASSERIFORMES,resident,False,0.1
Pitangus_sulphuratus,PASSERIFORMES,resident,False,0.1
Pithecophaga_jefferyi,ACCIPITRIFORMES,resident,False,0.1
Pithys_albifrons,PASSERIFORMES,resident,False,0.1
Pithys_castaneus,PASSERIFORMES,resident,False,0.1
Pitohui_cristatus,PASSERIFORMES,resident,False,0.1
Pitohui_dichrous,PASSERIFORMES,resident,False,0.1
Pitohui_ferrugineus,PASSERIFORMES,resident,False,0.1
Pitohui_incertus,PASSERIFORMES,resident,False,0.1
Pitohui_kirhocephalus,PASSERIFORMES,resident,False,0.1
Pitohui_nigrescens,PASSERIFORMES,resident,False,0.1
Pitta_anerythra,PASSERIFORMES,resident,False,0.1
Pitta_angolensis,PASSERIFORMES,directional migratory,False,1.0
Pitta_brachyura,PASSERIFORMES,directional migratory,False,1.0
Pitta_elegans,PASSERIFORMES,resident,False,0.1
Pitta_iris,PASSERIFORMES,resident,False,0.1
Pitta_maxima,PASSERIFORMES,resident,False,0.1
Pitta_megarhyncha,PASSERIFORMES,resident,False,0.1
Pitta_moluccensis,PASSERIFORMES,directional migratory,False,1.0
Pitta_nympha,PASSERIFORMES,directional migratory,False,1.0
Pitta_reichenowi,PASSERIFORMES,resident,False,0.1
Pitta_sordida,PASSERIFORMES,directional migratory,False,1.0
Pitta_steerii,PASSERIFORMES,resident,False,0.1
Pitta_superba,PASSERIFORMES,resident,False,0.1
Pitta_versicolor,PASSERIFORMES,directional migratory,False,1.0
Pittasoma_michleri,PASSERIFORMES,resident,False,0.1
Pittasoma_rufopileatum,PASSERIFORMES,resident,False,0.1
Pityriasis_gymnocephala,PASSERIFORMES,resident,False,0.1
Platalea_ajaja,PELECANIFORMES,directional migratory,False,1.0
Platalea_alba,PELECANIFORMES,nomadic,False,0.3
Platalea_flavipes,PELECANIFORMES,dispersive migratory,False,0.5
Platalea_leucorodia,PELECANIFORMES,directional migratory,False,1.0
Platalea_minor,PELECANIFORMES,directional migratory,False,1.0
Platalea_regia,PELECANIFORMES,nomadic,False,0.3
Platycercus_adscitus,PSITTACIFORMES,resident,False,0.1
Platycercus_caledonicus,PSITTACIFORMES,resident,False,0.1
Platycercus_elegans,PSITTACIFORMES,resident,False,0.1
Platycercus_eximius,PSITTACIFORMES,resident,False,0.1
Platycercus_icterotis,PSITTACIFORMES,resident,False,0.1
Platycercus_venustus,PSITTACIFORMES,resident,False,0.1
Platylophus_galericulatus,PASSERIFORMES,resident,False,0.1
Platyrinchus_cancrominus,PASSERIFORMES,resident,False,0.1
Platyrinchus_coronatus,PASSERIFORMES,resident,False,0.1
Platyrinchus_flavigularis,PASSERIFORMES,resident,False,0.1
Platyrinchus_leucoryphus,PASSERIFORMES,resident,False,0.1
Platyrinchus_mystaceus,PASSERIFORMES,resident,False,0.1
Platyrinchus_platyrhynchos,PASSERIFORMES,resident,False,0.1
Platyrinchus_saturatus,PASSERIFORMES,resident,False,0.1
Platysmurus_leucopterus,PASSERIFORMES,resident,False,0.1
Platyspiza_crassirostris,PASSERIFORMES,resident,False,0.1
Platysteira_albifrons,PASSERIFORMES,resident,False,0.1
Platysteira_blissetti,PASSERIFORMES,resident,False,0.1
Platysteira_castanea,PASSERIFORMES,resident,False,0.1
Platysteira_chalybea,PASSERIFORMES,resident,False,0.1
Platysteira_concreta,PASSERIFORMES,resident,False,0.1
Platysteira_cyanea,PASSERIFORMES,resident,False,0.1
Platysteira_hormophora,PASSERIFORMES,resident,False,0.1
Platysteira_jamesoni,PASSERIFORMES,resident,False,0.1
Platysteira_laticincta,PASSERIFORMES,resident,False,0.1
Platysteira_peltata,PASSERIFORMES,resident,False,0.1
Platysteira_tonsa,PASSERIFORMES,resident,False,0.1
Plectorhyncha_lanceolata,PASSERIFORMES,resident,False,0.1
Plectrophenax_hyperboreus,PASSERIFORMES,directional migratory,False,1.0
Plectrophenax_nivalis,PASSERIFORMES,directional migratory,False,1.0
Plectropterus_gambensis,ANSERIFORMES,dispersive migratory,False,0.5
Plegadis_chihi,PELECANIFORMES,directional migratory,False,1.0
Plegadis_falcinellus,PELECANIFORMES,directional migratory,False,1.0
Plegadis_ridgwayi,PELECANIFORMES,resident,False,0.1
Plocepasser_donaldsoni,PASSERIFORMES,resident,False,0.1
Plocepasser_mahali,PASSERIFORMES,resident,False,0.1
Plocepasser_rufoscapulatus,PASSERIFORMES,resident,False,0.1
Plocepasser_superciliosus,PASSERIFORMES,resident,False,0.1
Ploceus_albinucha,PASSERIFORMES,resident,False,0.1
Ploceus_alienus,PASSERIFORMES,resident,False,0.1
Ploceus_angolensis,PASSERIFORMES,resident,False,0.1
Ploceus_aurantius,PASSERIFORMES,resident,False,0.1
Ploceus_aureonucha,PASSERIFORMES,resident,False,0.1
Ploceus_badius,PASSERIFORMES,dispersive migratory,False,0.5
Ploceus_baglafecht,PASSERIFORMES,resident,False,0.1
Ploceus_bannermani,PASSERIFORMES,resident,False,0.1
Ploceus_batesi,PASSERIFORMES,resident,False,0.1
Ploceus_benghalensis,PASSERIFORMES,resident,False,0.1
Ploceus_bertrandi,PASSERIFORMES,resident,False,0.1
Ploceus_bicolor,PASSERIFORMES,resident,False,0.1
Ploceus_bojeri,PASSERIFORMES,resident,False,0.1
Ploceus_burnieri,PASSERIFORMES,resident,False,0.1
Ploceus_capensis,PASSERIFORMES,resident,False,0.1
Ploceus_castaneiceps,PASSERIFORMES,resident,False,0.1
Ploceus_castanops,PASSERIFORMES,resident,False,0.1
Ploceus_cucullatus,PASSERIFORMES,resident,False,0.1
Ploceus_dichrocephalus,PASSERIFORMES,resident,False,0.1
Ploceus_dorsomaculatus,PASSERIFORMES,resident,False,0.1
Ploceus_flavipes,PASSERIFORMES,resident,False,0.1
Ploceus_galbula,PASSERIFORMES,resident,False,0.1
Ploceus_golandi,PASSERIFORMES,resident,False,0.1
Ploceus_grandis,PASSERIFORMES,resident,False,0.1
Ploceus_heuglini,PASSERIFORMES,resident,False,0.1
Ploceus_hypoxanthus,PASSERIFORMES,resident,False,0.1
Ploceus_insignis,PASSERIFORMES,resident,False,0.1
Ploceus_intermedius,PASSERIFORMES,resident,False,0.1
Ploceus_jacksoni,PASSERIFORMES,resident,False,0.1
Ploceus_katangae,PASSERIFORMES,resident,False,0.1
Ploceus_luteolus,PASSERIFORMES,resident,False,0.1
Ploceus_manyar,PASSERIFORMES,resident,False,0.1
Ploceus_megarhynchus,PASSERIFORMES,resident,False,0.1
Ploceus_melanocephalus,PASSERIFORMES,resident,False,0.1
Ploceus_melanogaster,PASSERIFORMES,resident,False,0.1
Ploceus_nelicourvi,PASSERIFORMES,resident,False,0.1
Ploceus_nicolli,PASSERIFORMES,resident,False,0.1
Ploceus_nigerrimus,PASSERIFORMES,resident,False,0.1
Ploceus_nigricollis,PASSERIFORMES,resident,False,0.1
Ploceus_nigrimentus,PASSERIFORMES,resident,False,0.1
Ploceus_ocularis,PASSERIFORMES,resident,False,0.1
Ploceus_olivaceiceps,PASSERIFORMES,resident,False,0.1
Ploceus_pelzelni,PASSERIFORMES,resident,False,0.1
Ploceus_philippinus,PASSERIFORMES,resident,False,0.1
Ploceus_preussi,PASSERIFORMES,resident,False,0.1
Ploceus_princeps,PASSERIFORMES,resident,False,0.1
Ploceus_reichardi,PASSERIFORMES,resident,False,0.1
Ploceus_rubiginosus,PASSERIFORMES,dispersive migratory,False,0.5
Ploceus_ruweti,PASSERIFORMES,resident,False,0.1
Ploceus_sakalava,PASSERIFORMES,resident,False,0.1
Ploceus_sanctithomae,PASSERIFORMES,resident,False,0.1
Ploceus_spekei,PASSERIFORMES,resident,False,0.1
Ploceus_spekeoides,PASSERIFORMES,resident,False,0.1
Ploceus_subaureus,PASSERIFORMES,resident,False,0.1
Ploceus_subpersonatus,PASSERIFORMES,resident,False,0.1
Ploceus_superciliosus,PASSERIFORMES,resident,False,0.1
Ploceus_taeniopterus,PASSERIFORMES,resident,False,0.1
Ploceus_temporalis,PASSERIFORMES,resident,False,0.1
Ploceus_tricolor,PASSERIFORMES,resident,False,0.1
Ploceus_velatus,PASSERIFORMES,resident,False,0.1
Ploceus_vitellinus,PASSERIFORMES,dispersive migratory,False,0.5
Ploceus_weynsi,PASSERIFORMES,nomadic,False,0.3
Ploceus_xanthops,PASSERIFORMES,resident,False,0.1
Ploceus_xanthopterus,PASSERIFORMES,resident,False,0.1
Pluvialis_apricaria,CHARADRIIFORMES,directional migratory,False,1.0
Pluvialis_dominica,CHARADRIIFORMES,directional migratory,False,1.0
Pluvialis_fulva,CHARADRIIFORMES,directional migratory,False,1.0
Pluvialis_squatarola,CHARADRIIFORMES,directional migratory,False,1.0
Pluvianellus_socialis,CHARADRIIFORMES,directional migratory,False,1.0
Pluvianus_aegyptius,CHARADRIIFORMES,dispersive migratory,False,0.5
Pnoepyga_albiventer,PASSERIFORMES,resident,False,0.1
Pnoepyga_formosana,PASSERIFORMES,resident,False,0.1
Pnoepyga_immaculata,PASSERIFORMES,resident,False,0.1
Pnoepyga_pusilla,PASSERIFORMES,resident,False,0.1
Podargus_ocellatus,CAPRIMULGIFORMES,resident,False,0.1
Podargus_papuensis,CAPRIMULGIFORMES,resident,False,0.1
Podargus_strigoides,CAPRIMULGIFORMES,resident,False,0.1
Podica_senegalensis,GRUIFORMES,resident,False,0.1
Podiceps_andinus,PODICIPEDIFORMES,extinct,False,0.0
Podiceps_auritus,PODICIPEDIFORMES,directional migratory,False,1.0
Podiceps_cristatus,PODICIPEDIFORMES,directional migratory,False,1.0
Podiceps_gallardoi,PODICIPEDIFORMES,directional migratory,False,1.0
Podiceps_grisegena,PODICIPEDIFORMES,directional migratory,False,1.0
Podiceps_major,PODICIPEDIFORMES,dispersive migratory,False,0.5
Podiceps_nigricollis,PODICIPEDIFORMES,directional migratory,False,1.0
Podiceps_occipitalis,PODICIPEDIFORMES,directional migratory,False,1.0
Podiceps_taczanowskii,PODICIPEDIFORMES,resident,False,0.1
Podilymbus_gigas,PODICIPEDIFORMES,extinct,False,0.0
Podilymbus_podiceps,PODICIPEDIFORMES,directional migratory,False,1.0
Podoces_biddulphi,PASSERIFORMES,resident,False,0.1
Podoces_hendersoni,PASSERIFORMES,resident,False,0.1
Podoces_panderi,PASSERIFORMES,resident,False,0.1
Podoces_pleskei,PASSERIFORMES,resident,False,0.1
Poecile_atricapillus,PASSERIFORMES,resident,False,0.1
Poecile_carolinensis,PASSERIFORMES,resident,False,0.1
Poecile_cinctus,PASSERIFORMES,resident,False,0.1
Poecile_davidi,PASSERIFORMES,resident,False,0.1
Poecile_gambeli,PASSERIFORMES,resident,False,0.1
Poecile_hudsonicus,PASSERIFORMES,resident,False,0.1
Poecile_hypermelaenus,PASSERIFORMES,resident,False,0.1
Poecile_lugubris,PASSERIFORMES,resident,False,0.1
Poecile_montanus,PASSERIFORMES,dispersive migratory,False,0.5
Poecile_palustris,PASSERIFORMES,resident,False,0.1
Poecile_rufescens,PASSERIFORMES,resident,False,0.1
Poecile_sclateri,PASSERIFORMES,resident,False,0.1
Poecile_superciliosus,PASSERIFORMES,resident,False,0.1
Poecile_varius,PASSERIFORMES,resident,False,0.1
Poecile_weigoldicus,PASSERIFORMES,resident,False,0.1
Poecilodryas_albonotata,PASSERIFORMES,resident,False,0.1
Poecilodryas_brachyura,PASSERIFORMES,resident,False,0.1
Poecilodryas_cerviniventris,PASSERIFORMES,resident,False,0.1
Poecilodryas_hypoleuca,PASSERIFORMES,resident,False,0.1
Poecilodryas_placens,PASSERIFORMES,resident,False,0.1
Poecilodryas_superciliosa,PASSERIFORMES,resident,False,0.1
Poecilotriccus_albifacies,PASSERIFORMES,resident,False,0.1
Poecilotriccus_calopterus,PASSERIFORMES,resident,False,0.1
Poecilotriccus_capitalis,PASSERIFORMES,resident,False,0.1
Poecilotriccus_fumifrons,PASSERIFORMES,resident,False,0.1
Poecilotriccus_latirostris,PASSERIFORMES,resident,False,0.1
Poecilotriccus_luluae,PASSERIFORMES,resident,False,0.1
Poecilotriccus_plumbeiceps,PASSERIFORMES,resident,False,0.1
Poecilotriccus_pulchellus,PASSERIFORMES,resident,False,0.1
Poecilotriccus_ruficeps,PASSERIFORMES,resident,False,0.1
Poecilotriccus_russatus,PASSERIFORMES,resident,False,0.1
Poecilotriccus_senex,PASSERIFORMES,resident,False,0.1
Poecilotriccus_sylvia,PASSERIFORMES,resident,False,0.1
Poeoptera_femoralis,PASSERIFORMES,resident,False,0.1
Poeoptera_kenricki,PASSERIFORMES,nomadic,False,0.3
Poeoptera_lugubris,PASSERIFORMES,resident,False,0.1
Poeoptera_sharpii,PASSERIFORMES,resident,False,0.1
Poeoptera_stuhlmanni,PASSERIFORMES,resident,False,0.1
Poephila_acuticauda,PASSERIFORMES,resident,False,0.1
Poephila_cincta,PASSERIFORMES,resident,False,0.1
Poephila_personata,PASSERIFORMES,resident,False,0.1
Pogoniulus_atroflavus,PICIFORMES,resident,False,0.1
Pogoniulus_bilineatus,PICIFORMES,resident,False,0.1
Pogoniulus_chrysoconus,PICIFORMES,resident,False,0.1
Pogoniulus_coryphaea,PICIFORMES,resident,False,0.1
Pogoniulus_leucomystax,PICIFORMES,resident,False,0.1
Pogoniulus_makawai,PICIFORMES,unknown,False,0.2
Pogoniulus_pusillus,PICIFORMES,resident,False,0.1
Pogoniulus_scolopaceus,PICIFORMES,resident,False,0.1
Pogoniulus_simplex,PICIFORMES,resident,False,0.1
Pogoniulus_subsulphureus,PICIFORMES,resident,False,0.1
Pogonocichla_stellata,PASSERIFORMES,resident,False,0.1
Pogonotriccus_chapmani,PASSERIFORMES,resident,False,0.1
Pogonotriccus_eximius,PASSERIFORMES,resident,False,0.1
Pogonotriccus_lanyoni,PASSERIFORMES,resident,False,0.1
Pogonotriccus_ophthalmicus,PASSERIFORMES,resident,False,0.1
Pogonotriccus_orbitalis,PASSERIFORMES,resident,False,0.1
Pogonotriccus_poecilotis,PASSERIFORMES,resident,False,0.1
Pogonotriccus_venezuelanus,PASSERIFORMES,resident,False,0.1
Poicephalus_crassus,PSITTACIFORMES,resident,False,0.1
Poicephalus_cryptoxanthus,PSITTACIFORMES,resident,False,0.1
Poicephalus_flavifrons,PSITTACIFORMES,resident,False,0.1
Poicephalus_fuscicollis,PSITTACIFORMES,resident,False,0.1
Poicephalus_gulielmi,PSITTACIFORMES,resident,False,0.1
Poicephalus_meyeri,PSITTACIFORMES,resident,False,0.1
Poicephalus_robustus,PSITTACIFORMES,resident,False,0.1
Poicephalus_rueppellii,PSITTACIFORMES,resident,False,0.1
Poicephalus_rufiventris,PSITTACIFORMES,resident,False,0.1
Poicephalus_senegalus,PSITTACIFORMES,dispersive migratory,False,0.5
Polemaetus_bellicosus,ACCIPITRIFORMES,resident,False,0.1
Polihierax_insignis,FALCONIFORMES,resident,False,0.1
Polihierax_semitorquatus,FALCONIFORMES,resident,False,0.1
Poliocephalus_poliocephalus,PODICIPEDIFORMES,dispersive migratory,False,0.5
Poliocephalus_rufopectus,PODICIPEDIFORMES,resident,False,0.1
Poliolais_lopezi,PASSERIFORMES,resident,False,0.1
Polioptila_albiloris,PASSERIFORMES,resident,False,0.1
Polioptila_caerulea,PASSERIFORMES,directional migratory,False,1.0
Polioptila_californica,PASSERIFORMES,resident,False,0.1
Polioptila_clementsi,PASSERIFORMES,resident,False,0.1
Polioptila_dumicola,PASSERIFORMES,resident,False,0.1
Polioptila_facilis,PASSERIFORMES,resident,False,0.1
Polioptila_guianensis,PASSERIFORMES,resident,False,0.1
Polioptila_lactea,PASSERIFORMES,resident,False,0.1
Polioptila_lembeyei,PASSERIFORMES,resident,False,0.1
Polioptila_melanura,PASSERIFORMES,resident,False,0.1
Polioptila_nigriceps,PASSERIFORMES,resident,False,0.1
Polioptila_paraensis,PASSERIFORMES,resident,False,0.1
Polioptila_plumbea,PASSERIFORMES,resident,False,0.1
Polioptila_schistaceigula,PASSERIFORMES,resident,False,0.1
Polioxolmis_rufipennis,PASSERIFORMES,resident,False,0.1
Polyboroides_radiatus,ACCIPITRIFORMES,resident,False,0.1
Polyboroides_typus,ACCIPITRIFORMES,resident,False,0.1
Polyonymus_caroli,APODIFORMES,resident,False,0.1
Polyplectron_bicalcaratum,GALLIFORMES,resident,False,0.1
Polyplectron_chalcurum,GALLIFORMES,resident,False,0.1
Polyplectron_germaini,GALLIFORMES,resident,False,0.1
Polyplectron_inopinatum,GALLIFORMES,resident,False,0.1
Polyplectron_katsumatae,GALLIFORMES,resident,False,0.1
Polyplectron_malacense,GALLIFORMES,resident,False,0.1
Polyplectron_napoleonis,GALLIFORMES,resident,False,0.1
Polyplectron_schleiermacheri,GALLIFORMES,resident,False,0.1
Polysticta_stelleri,ANSERIFORMES,directional migratory,False,1.0
Polystictus_pectoralis,PASSERIFORMES,directional migratory,False,1.0
Polystictus_superciliaris,PASSERIFORMES,resident,False,0.1
Polytelis_alexandrae,PSITTACIFORMES,nomadic,False,0.3
